25,2009-01-08,10189.74,10730.75,10054.49,10550.48,1690516,9811.022,2944001.0,9453.024,3188051.1,8512.499,2617094.8,,,,,-0.017393258123587964,0.01708642639955722,-0.047011131247109116,0.01739325812358779,-0.6673363169470716,0.0753701296358319,-0.42577601026630085,0.1160957594098989,-0.4697337191364342,0.23941042460034354,-0.35404861910237256,,,,
26,2009-01-09,10730.75,10956.23,10370.11,10370.11,1204599,10063.514,2874546.2,9561.234999999999,2648882.4,8688.340499999998,2524464.2,,,,,0.01708642639955722,0.056520133344776374,0.0,-0.017095904641305323,-0.28743709021387553,0.030466097627528655,-0.5809428980476988,0.08459942674769545,-0.5452425521042383,0.19356625123060064,-0.5228298345446927,,,,
27,2009-01-12,10189.74,10370.11,9648.7,9738.87,1198299,10162.706,2490340.2,9624.357,2326507.5,8819.094,2502625.05,,,,,-0.017393258123587964,0.0648165546926902,-0.009258774375261201,-0.06087109972796815,-0.005229956192890746,-0.041705034072618,-0.5188211634699549,0.01189824941032433,-0.4849365411459022,0.1042937063603134,-0.5211831672507233,,,,
28,2009-01-13,9648.7,10099.6,9423.26,10054.49,1445178,10216.812,2124069.8,9729.862,2209337.0,8972.841999999999,2532809.1,,,,,-0.009258774375261201,0.004486552773934887,-0.06278090683863623,0.032408277346345,0.20602453978514546,-0.015887734843315127,-0.3196184042539468,0.03336409087816463,-0.345877066287307,0.12054686798229604,-0.42941692684221644,,,,
29,2009-01-14,10099.6,10144.62,9783.96,10054.49,723215,10153.687999999998,1252361.4,9820.037,2085912.8,9114.867499999997,2421286.65,,,,,0.004486552773934887,0.008964154323093566,-0.02690638709671009,0.0,-0.4995668353656089,-0.00976965216973365,-0.42251893103699933,0.023874960959923013,-0.6532860817575883,0.1030867974767602,-0.7013096322155825,,,,
30,2009-01-15,9558.52,10279.87,9333.09,9693.79,1871127,9982.35,1288483.6,9896.686,2116242.3,9211.805499999999,2433128.1,,,,,-0.04932821058054654,0.06045932499053516,-0.03720938869111057,-0.03587451974192614,1.5872347780397253,-0.028907020891874104,0.45219310513536987,-0.020501408249185518,-0.11582572562697563,0.05232247901890703,-0.23097883748907427,,,,
31,2009-01-16,9829.05,10279.87,9603.61,10279.87,1756911,9964.302,1398946.0,10013.908,2136746.1,9335.793499999998,2465203.65,,,,,0.01395326286210021,0.0,-0.06578487860255043,0.06045932499053516,-0.06104128688218384,0.03166985504855244,0.2558819282516981,0.026559261379273842,-0.17776332901695718,0.10112439826352233,-0.2873160803570934,,,,
32,2009-01-19,10640.61,10775.86,10189.74,10505.36,1528498,10117.6,1464985.8,10140.153,1977663.0,9480.073499999999,2462364.9,,,,,0.03509188345767016,0.025748760632667515,-0.03004371101989849,0.021935102292149587,-0.13000829296418542,0.038325294536253676,0.043353457760477915,0.03601592599243821,-0.22711907943871124,0.10815174586990303,-0.3792560964461441,,,,
33,2009-01-20,10324.99,10415.22,9829.05,10144.62,1154673,10135.626,1406884.8,10176.219000000001,1765477.3,9602.257999999998,2451745.25,,,,,-0.01716933070356473,0.026674237181875567,-0.03110712870467317,-0.03433866140712929,-0.2445701597254298,0.0008873650231372583,-0.17926968860563428,-0.003105180814210087,-0.34597119996954934,0.056482756451659906,-0.5290403845995011,,,,
34,2009-01-21,9603.61,9964.35,9558.52,9874.13,845600,10099.554,1431361.8,10126.621000000001,1341861.6,9708.213,2443407.5,,,,,-0.053329745224562394,0.009137007513573466,-0.031963322338271705,-0.02666339399602958,-0.26767145330322956,-0.0223201935451804,-0.4092339197539015,-0.02493339091094668,-0.369830688947355,0.017090374922758646,-0.6539259210753835,,,,
35,2009-01-22,10370.11,10370.11,9829.05,9874.13,730875,10135.622,1203311.4,10058.986,1245897.5,9756.005,2216974.3,,,,,0.0502302481332534,0.0502302481332534,-0.004565465514430125,0.0,-0.1356728949858089,-0.02579930467020181,-0.39261358281821307,-0.01837720024662541,-0.4133746957514563,0.012107927373960962,-0.67032770745245,,,,
36,2009-01-23,9738.87,9829.05,9242.91,9288.0,992423,9937.248,1050413.8,9950.775000000001,1224679.9,9756.005,1936781.15,,,,,-0.013698422038194597,0.05825258397932809,-0.004854651162790713,-0.05936016641466127,0.3578559945271079,-0.06533478886709879,-0.055207576290410544,-0.06660536490876352,-0.18964702531657449,-0.04797096762455526,-0.4875915639720058,,,,
37,2009-01-28,9603.61,9783.96,9378.17,9693.79,824801,9774.934,909674.4,9946.267000000002,1187330.1,9785.312,1756918.8,,,,,0.033980404823428144,0.009301831378645323,-0.032558988795919945,0.04368970714900957,-0.1689017687014509,-0.008301232519830663,-0.093300855778727,-0.025384096364998117,-0.30533134803876366,-0.00935299763563993,-0.5305411951878481,,,,
38,2009-01-29,9738.87,10550.48,9558.52,10144.62,3308869,9774.934,1340513.6,9955.28,1373699.2,9842.571,1791518.1,,,,,0.004650399895190624,0.04000741279614207,-0.05777446567737385,0.04650709371669903,3.0117179780334893,0.03781979499810449,1.4683591423466347,0.019019053205936963,1.4087289269732415,0.030688018404947334,0.8469637566039662,,,,
39,2009-01-30,9964.35,10279.87,9783.96,10099.6,1051194,9820.028,1381632.4,9959.791000000001,1406497.1,9889.914,1746204.95,,,,,-0.017770010113735205,0.01784922175135653,-0.03125272288011419,-0.004437820243636571,-0.68231017909745,0.028469572591850054,-0.2391652077643807,0.01403734275146931,-0.2526155937328275,0.02120200438547794,-0.39801224363726606,,,,
40,2009-02-02,10009.37,10550.48,10009.37,10415.22,1191454,9928.246000000001,1473748.2,10031.934,1338529.8,9964.310000000001,1727386.05,,,,,-0.008934017188799513,0.01298676360172903,-0.038967011738590115,0.03125074260366737,0.13342922429161505,0.049049348696637685,-0.1915484612635998,0.03820659107207046,-0.10987861458146098,0.045252506194608355,-0.31025609475079413,,,,
41,2009-02-03,10595.49,10640.61,10144.62,10279.87,1182602,10126.62,1511784.0,10031.934,1281098.9,10022.921,1708922.5,,,,,0.017308323780006612,0.03509188345767016,-0.013156781165520574,-0.012995404801818738,-0.007429577642107878,0.015133381128155297,-0.21774406925857134,0.02471467615317261,-0.07688469641180702,0.02563613940487015,-0.3079838319174802,,,,
42,2009-02-04,10460.24,10866.1,10234.85,10640.61,2452683,10315.984,1837360.4,10045.458999999999,1373517.4,10092.806,1675590.2,,,,,0.01754594172883499,0.021191454249333427,-0.03813315214071376,0.03509188345767016,1.0739716320452697,0.03146825353742311,0.33489488507535053,0.059245774633095584,0.7856948881754248,0.05427667984503022,0.46377258592226195,,,,
43,2009-02-05,10640.61,10640.61,10099.6,10370.11,1481624,10361.082,1471911.4,10068.008,1406212.5,10122.113500000003,1585844.9,,,,,0.0,0.02608458348079239,-0.026085547790717766,-0.025421474896645962,-0.39591704268346134,0.0008713375687983405,0.006598630868678708,0.03000613428197522,0.05362738561917207,0.024500466231681495,-0.06571947861988263,,,,
44,2009-02-06,10505.36,10595.49,9919.22,10144.62,1092815,10370.086000000001,1480235.6,10095.056999999999,1430934.0,10110.839000000002,1386397.8,,,,,0.013042291740396195,0.04444424729561077,-0.022218673543218125,-0.02174422450677956,-0.2624208301161428,-0.021741960481330657,-0.2617290112465881,0.004909630525117582,-0.23629251943136442,0.0033410679370919696,-0.21175942431530115,,,,
45,2009-02-09,10234.85,10279.87,9738.87,10054.49,1250380,10297.94,1492020.8,10113.092999999999,1482884.5,10086.0395,1364391.0,,,,,0.008894369626462062,0.022415856000652545,-0.03139095070958338,-0.008884512184783758,0.14418268416886665,-0.023640650460189195,-0.1619553829276375,-0.005794765261231075,-0.1567920495493749,-0.003128036530096971,-0.08356182355351215,,,,
46,2009-02-10,10144.62,10370.11,9964.35,10099.6,843915,10261.886,1424283.4,10194.253,1468033.7,10072.514000000001,1346356.8,,,,,0.008964154323093566,0.02678422907837936,-0.013391619470078022,0.004486552773934887,-0.32507317775396277,-0.015814441906682655,-0.40748098306839775,-0.009284937307324062,-0.4251392185342884,0.0026891002583862705,-0.37318621631353593,,,,
47,2009-02-11,9874.13,9919.22,9648.7,9693.79,647872,10072.522,1063321.2,10194.253,1450340.8,10070.260000000002,1318835.45,,,,,-0.022324646520654398,0.02325509424074572,-0.0046514314834548865,-0.040180799239573795,-0.2323018313455739,-0.03760051355559213,-0.3907090350498043,-0.04909266034500024,-0.5532967148135114,-0.03738433764371536,-0.5087544848752739,,,,
48,2009-02-12,9783.96,10279.87,9648.7,10234.85,1338618,10045.47,1034720.0,10203.276000000002,1253315.7,10079.278000000002,1313507.45,,,,,0.009301831378645323,0.004398696610111573,-0.05727001372760711,0.055815114624929926,1.0661766521782081,0.01885227868880212,0.29370071130354103,0.0030944963166730666,0.06806130330929394,0.015434835709462351,0.019117173640697697,,,,
49,2009-02-13,10324.99,11722.73,10189.74,11271.85,5118458,10270.916,1839848.6,10320.501,1660042.1,10140.146000000004,1533269.6,,,,,0.008807163759117076,0.04000053229948936,-0.09600110008561155,0.10132048833153393,2.823688311377854,0.09745323591391471,1.7819995623552936,0.09218050557816913,2.083330236022327,0.11160628259198592,2.3382635382583725,,,,
50,2009-02-16,11677.61,12534.24,11587.48,12308.86,5499252,10721.789999999999,2689623.0,10509.865000000002,2090821.9,10270.899500000003,1714675.85,,,,,0.035997640138930184,0.018310387801957224,-0.058606564702173965,0.0919999822566837,0.07439623417834043,0.1480228581235038,1.0446181490863218,0.17117203693862848,1.6301867222645794,0.19842083938217844,2.207167115580475,,,,
51,2009-02-17,12308.86,12579.36,11587.48,11948.12,5082589,11091.493999999999,3537357.8,10676.69,2480820.6,10354.312000000004,1880959.75,,,,,0.0,0.052831742567031444,-0.03018382808341406,-0.0293073444656938,-0.07576721343193583,0.0772326974165971,0.43683203321982306,0.11908466013343089,1.0487531424077983,0.15392698230457,1.7021253378760497,,,,
52,2009-02-18,12128.49,13706.6,12128.49,13706.6,8870073,11894.055999999999,5181798.0,10983.289,3122559.6,10514.374000000005,2248038.5,,,,,0.015096098800480658,0.0,-0.11513504443115,0.14717629216981412,0.7451879347316889,0.15239074038326386,0.711775140597916,0.24795040902593016,1.8406416966388728,0.30360590178740016,2.945694435393344,,,,
53,2009-02-19,14292.72,15464.98,12894.98,13435.99,16358776,12534.283999999998,8185829.6,11289.877000000002,4610274.8,10678.942500000005,3008243.65,,,,,0.042761881137554095,0.15101157413781938,-0.04026573404713759,-0.019743043497293316,0.8442662196804919,0.07193917099692348,0.9984261582967718,0.1900917963942386,2.5483299173402854,0.2581760787643527,4.437982392150982,,,,
54,2009-02-20,13435.99,14202.49,12398.99,13435.99,9946276,12967.111999999997,9151393.2,11619.014000000003,5495620.9,10857.035500000004,3463277.45,,,,,0.0,0.057048271098743004,-0.07718076598747096,0.0,-0.3919914301656799,0.03615901520708717,0.08685921177553609,0.1563795344424231,0.8098548245931592,0.23753763170434464,1.8719258400738292,,,,
55,2009-02-23,13751.61,13977.1,12849.87,13841.85,7915397,13273.709999999997,9634622.2,11997.750000000004,6162122.6,11055.421500000004,3822503.55,,,,,0.023490639692348745,0.00977109273688127,-0.07166527595660982,0.030206929299590176,-0.20418486275667397,0.04280189939361363,-0.17844240950101806,0.15370381946614958,0.28452442669673605,0.2520418149592935,1.0707363371840428,,,,
56,2009-02-24,13030.24,14337.74,12804.85,14112.35,7757432,13706.556,10169590.8,12399.025000000003,6853474.3,11296.639000000005,4160754.0,,,,,-0.05863450333589806,0.015971117496377245,-0.09264934614008298,0.01954218547376254,-0.01995667431463008,0.0296058324206314,-0.23719329985234022,0.1381822361032417,0.13189772959387916,0.24925210055840455,0.8644293798672068,,,,
57,2009-02-25,14518.11,14653.36,12038.35,12038.35,7145131,13372.905999999999,9824602.4,12633.481000000003,7503200.2,11413.867000000004,4476770.5,,,,,0.02875212136887196,0.21722329056722892,0.0,-0.14696347525394424,-0.07893088846927694,-0.09979551191042536,-0.27273077229059167,-0.0471074441003238,-0.04772219725657862,0.05471265785732358,0.5960458549304682,,,,
58,2009-02-26,12218.72,12669.59,10685.73,11361.99,11324547,12958.106000000002,8817756.6,12746.195000000002,8501793.1,11474.735500000004,4877554.4,,,,,0.014982950321264872,0.1150854735834128,-0.059519503185621554,-0.05618377933853066,0.5849320327366986,-0.12317509981782844,0.28428890858702094,-0.108597506942268,0.3320186538061013,-0.009825542383962096,1.3217674414866596,,,,
59,2009-02-27,11361.99,11767.85,10685.73,10866.1,8039451,12444.128,8436391.6,12705.62,8793892.4,11513.060500000003,5226967.25,9613.679499999995,3050546.316666667,,,0.0,0.08298745640110067,-0.016599331866999273,-0.04364464323591197,-0.2900863054389725,-0.12680904600145548,-0.04705099274908003,-0.14478002647647265,-0.08579152048756025,-0.056193615937309,0.5380718140141398,0.13027483389684524,1.6354135179251144,,
60,2009-03-02,10866.1,11226.74,10550.48,10956.23,5601650,11867.004000000003,7973642.2,12570.357000000002,8804132.2,11540.111000000004,5447477.05,9696.64016666666,3135743.316666667,,,0.0,0.024690062183798645,-0.03703372419162431,0.008294604319857096,-0.303229785217921,-0.07674843625231802,-0.2974791369494859,-0.1284074111817192,-0.3637476275060931,-0.05059578716357274,0.028301716296354144,0.12989961591679217,0.7863866504081788,,
61,2009-03-03,10640.61,11136.6,10099.6,11091.49,6103615,11262.832000000002,7642878.8,12484.694000000003,8906234.8,11580.692000000005,5693527.7,9783.508499999994,3228566.1333333333,,,-0.028807354354554348,0.004067082060210178,-0.08942802094218175,0.012345487453257208,0.08961020413628128,-0.015213047659771746,-0.2013984311775296,-0.1115929633517652,-0.31468065494972136,-0.042242898783596404,0.0720269262938687,0.13369247852138177,0.8905033218874542,,
62,2009-03-04,11091.49,12624.48,10956.23,12444.11,11400090,11343.984000000004,8493870.6,12358.445000000003,9159236.5,11670.867000000004,6140898.05,9888.561999999994,3392843.8,,,0.0,0.014494407394341498,-0.11956499902363454,0.12195115354203996,0.867760335473322,0.09697880391932819,0.34215489461306375,0.0069316973130517,0.24465505394472564,0.06625411805309721,0.8564206582130117,0.2584347451125864,2.360039740114178,,
63,2009-03-05,12624.48,13255.72,11857.98,12353.97,10910261,11542.380000000003,8411013.4,12250.243000000004,8614385.0,11770.060000000003,6612329.9,9995.72016666666,3563470.1166666667,,,0.014494407394341498,0.07299273027213114,-0.040148227654753885,-0.007243587528557786,-0.04296711692626988,0.07031392139229485,0.2971398904203386,0.008467342239659677,0.26651653019919586,0.04960977259249282,0.6499873970292982,0.23592595571027875,2.0616956625991443,,
64,2009-03-06,12173.6,13616.36,12128.49,13075.35,12170762,11984.230000000003,9237275.6,12214.179000000002,8836833.6,11916.596500000003,7166227.25,10113.849333333326,3757333.3,,,-0.014600164967212887,0.041376330270317827,-0.07241565235347433,0.058392565304918265,0.11553353306579925,0.0910463167011979,0.31757051830303734,0.07050584406860243,0.3772763583553277,0.0972386284959801,0.6983499930175951,0.2928163717948744,2.239202122420175,,
65,2009-03-09,14112.35,14382.86,13661.48,14157.47,10432838,12624.478000000003,10203513.2,12245.741,9088577.7,12121.745500000005,7625350.15,10240.09466666666,3868945.316666667,,,0.07930954047119197,0.015920217383473264,-0.03503380194342632,0.08276030851946593,-0.14279500330381945,0.12143012962595334,0.022475082405930612,0.15611378682596663,0.14790656408207864,0.1679398812654493,0.3681782206421038,0.38255264827629926,1.6965586603298206,,
66,2009-03-10,13931.98,14067.24,12489.23,12714.61,9667817,12949.102000000003,10916353.6,12105.967,9279616.2,12252.496000000003,8066545.25,10337.783499999992,3979122.0833333335,,,-0.015927280792401452,0.10638391582596707,-0.017726064739697168,-0.10191510206272723,-0.07332817781700435,-0.01810874607366611,-0.11437304485996126,0.05027628110996833,0.0418337129072214,0.0377159070282494,0.1985077502664477,0.22991645162621271,1.4296356828291163,,
67,2009-03-11,12985.12,13390.97,12624.48,12985.12,4893995,13057.304000000004,9615134.6,12200.644,9054502.6,12417.062500000004,8278851.4,10435.472166666657,4033437.3,,,0.02127552477032329,0.031255005729635035,-0.027773328240324403,0.02127552477032329,-0.49378489476993614,-0.00552824687240206,-0.4910112854790405,0.06429791738862314,-0.4594959860081105,0.04574813890161195,-0.40885579852296905,0.24432510504675733,0.21335591357773187,,
68,2009-03-12,13075.35,13526.23,12804.85,13120.47,3425551,13210.604000000003,8118192.6,12376.492,8264603.0,12561.343500000003,8383198.05,10537.821166666658,4076504.8666666667,,,0.0069487228458419755,0.030925721410894596,-0.024055540693283015,0.010423469324888683,-0.3000501635167179,-0.006822852308645663,-0.5780401908671149,0.06011218687815571,-0.58551535990295,0.04451167982150926,-0.5913789726105779,0.2450837599619552,-0.15968430995617766,,
69,2009-03-13,13571.34,13661.48,12489.23,13165.49,5541440,13228.632000000003,6792328.2,12606.431,8014801.9,12656.025500000002,8404347.15,10637.01299999999,4119634.466666667,,,0.03436386044097512,0.037673493352697075,-0.05136610942699438,0.003431279519712361,0.6176784406362655,-0.004773131492357142,-0.18416191961984407,0.04434712727178686,-0.30859925558484486,0.04025469923397343,-0.34064598937943685,0.23770554760062926,0.3451290508509031,,
70,2009-03-16,12985.12,13075.35,12444.11,12444.11,2444466,12885.960000000003,5194653.8,12755.219,7699083.5,12662.788000000004,8251607.85,10715.164333333323,4133137.2666666666,,,-0.0137002116898041,0.05072600611855727,0.0,-0.05479325114370975,-0.5588753103886355,-0.034289257455401234,-0.5294265808435588,-0.024390721946835926,-0.6824990922620855,-0.017269340685479646,-0.7037588256208758,0.16135503039259771,-0.4085688806625488,,
71,2009-03-17,12579.36,12940.1,12308.86,12894.98,2774213,12922.034000000003,3815933.0,12935.567999999997,7366143.3,12710.131000000003,8136189.05,10800.078833333324,4160784.15,,,0.010868595664937065,0.003499036058993562,-0.04545334696137559,0.03623159872421563,0.13489531046862588,-0.0020936332469024396,-0.2729922144859462,-0.0031377052789640105,-0.6233832431687828,0.014543437829240035,-0.6590279573211244,0.19397091437897473,-0.33324755623287977,,
72,2009-03-18,13300.74,13751.61,12940.1,13075.35,5530163,12940.080000000004,3943166.6,12998.691999999997,6779150.6,12678.568500000001,7969193.55,10891.005333333324,4226532.316666666,,,0.0314665086723671,0.05172022163842652,-0.010343891368108692,0.013987613784589105,0.9934168717398412,0.010453567520447847,0.4024674990907054,0.0058973625961753,-0.18423954175025994,0.0312954494823291,-0.30605738644658714,0.2005640985209335,0.3084397765498375,,
73,2009-03-19,12894.98,13075.35,12263.74,12398.99,3748759,12795.784000000003,4007808.2,13003.193999999998,6063000.4,12626.718500000003,7338692.7,10969.306333333321,4266227.2,,,-0.013794659416382797,0.05454960444358779,-0.010908146550646465,-0.05172786961725694,-0.32212504405385517,-0.031009745084787568,-0.06463612704819562,-0.04646581447604319,-0.38169903468916155,-0.018035446026614346,-0.489178910570816,0.1303349202968453,-0.1212941026675748,,
74,2009-03-20,12444.11,12624.48,12263.74,12579.36,1558172,12678.558000000003,3211154.6,12953.594999999998,5001741.4,12583.887000000002,6919287.5,11049.711833333322,4275324.15,,,0.0036390060803340274,0.003586827946731708,-0.02509030666107026,0.01454715263098049,-0.584349914198272,-0.00782407589254252,-0.5147626962588472,-0.02889043543510485,-0.6884740982410646,-0.00035974576059065547,-0.7748074494664371,0.13843330846441051,-0.6355429564329058,,
75,2009-03-23,12669.59,12985.12,12624.48,12940.1,811999,12777.756000000003,2884661.2,12831.857999999998,4039657.5,12538.799500000001,6564117.6,11116.741999999987,4201198.483333333,,,0.007172860940461165,0.003479107580312396,-0.024390847056823425,0.02867713460780197,-0.47887717145475595,0.012705204262782705,-0.7185114841216016,0.008435411302089068,-0.7989931077077698,0.03200469869543726,-0.8762973107002227,0.16401909840131354,-0.8067220572364531,,
76,2009-03-24,13255.72,14653.36,12940.1,13796.73,12957073,12958.106000000003,4921233.2,12940.07,4368583.1,12523.018500000002,6824099.65,11191.887499999986,4307211.6,,,0.024390847056823282,0.062089350157609885,-0.06208935015760975,0.06619964297030155,14.957006104687322,0.06471810000628146,1.632891487442619,0.06620211482627218,1.96596692872799,0.10170962376203448,0.898722712819705,0.2327438066188582,2.0082276431462063,,
77,2009-03-25,13886.87,14067.24,13255.72,13931.98,4910027,13129.432,4797206.0,13034.756,4370186.3,12617.7,6712344.45,11272.292999999985,4315344.583333333,,,0.006533432197339604,0.009708598490666813,-0.04854012136107001,0.009803047533727195,-0.6210543075585049,0.06112587353359984,0.023518064473362202,0.06883320255476974,0.12352807476422692,0.10416161424031312,-0.268507890711717,0.23594906555392217,0.13780647296705842,,
