20200519090000,15350,15800,15800,15300,102042,,,,,,,,,,,0.0,0.029315960912052116,-0.003257328990228013,0.0,0.0,,,,,,,,,,
20200519090100,15350,15350,15500,15250,48992,,,,,,,,,,,0.0,0.009771986970684038,-0.006514657980456026,0.0,-0.5198839693459556,,,,,,,,,,
20200519090200,14250,15350,15400,14250,86272,,,,,,,,,,,0.0,0.08070175438596491,0.0,-0.07166123778501629,0.7609405617243632,,,,,,,,,,
20200519090500,15300,14750,15350,14600,165242,,,,,,,,,,,0.03508771929824561,0.0032679738562091504,-0.0457516339869281,0.07368421052631578,0.9153607195845698,,,,,,,,,,
20200519090600,14950,15350,15400,14800,74040,15040.0,95317.6,,,,,,,,,0.0032679738562091504,0.030100334448160536,-0.010033444816053512,-0.02287581699346405,-0.5519298967574829,-0.005984042553191489,-0.22322844889086596,,,,,,,,
20200519090700,14950,14850,15000,14700,40224,14960.0,82954.0,,,,,,,,,-0.006688963210702341,0.0033444816053511705,-0.016722408026755852,0.0,-0.4567260940032415,-0.0006684491978609625,-0.5151047568531958,,,,,,,,
20200519090800,15300,14950,15300,14950,30203,14950.0,79196.2,,,,,,,,,0.0,0.0,-0.02287581699346405,0.023411371237458192,-0.2491298727128083,0.023411371237458192,-0.6186306918766304,,,,,,,,
20200519090900,15150,15350,15350,15050,43635,15130.0,70668.8,,,,,,,,,0.0032679738562091504,0.013201320132013201,-0.006600660066006601,-0.00980392156862745,0.444724034036354,0.0013218770654329147,-0.38254222514037317,,,,,,,,
20200519091000,15000,15150,15200,14950,34918,15070.0,44604.0,,,,,,,,,0.0,0.013333333333333334,-0.0033333333333333335,-0.009900990099009901,-0.1997708261716512,-0.0046449900464499,-0.2171554120706663,,,,,,,,
20200519091100,14950,15000,15050,14800,29239,15070.0,35643.8,15055.0,65480.7,,,,,,,0.0,0.006688963210702341,-0.010033444816053512,-0.0033333333333333335,-0.16263818088092102,-0.007962840079628402,-0.17968903427805122,-0.006974427100631019,-0.553471480909642,,,,,,
20200519091200,15000,14950,15050,14900,19751,15080.0,31549.2,15020.0,57251.6,,,,,,,0.0,0.0033333333333333335,-0.006666666666666667,0.0033444816053511705,-0.32449810185026845,-0.005305039787798408,-0.3739619388130285,-0.0013315579227696406,-0.655014008342125,,,,,,
20200519091300,15050,15050,15050,15000,15104,15030.0,28529.4,14990.0,53862.8,,,,,,,0.0033333333333333335,0.0,-0.0033222591362126247,0.0033333333333333335,-0.23527922636828516,0.0013306719893546241,-0.4705812249819485,0.004002668445630421,-0.7195838315126581,,,,,,
20200519091400,15050,15050,15100,15000,6053,15010.0,21013.0,15070.0,45840.9,,,,,,,0.0,0.0033222591362126247,-0.0033222591362126247,0.0,-0.5992452330508474,0.002664890073284477,-0.7119402274782277,-0.0013271400132714001,-0.867956344661645,,,,,,
20200519091500,15150,15050,15150,15050,19929,15040.0,18015.2,15055.0,31309.6,,,,,,,0.0,0.0,-0.006600660066006601,0.006644518272425249,2.2924169833140593,0.007313829787234043,0.10623251476530925,0.00631019594818997,-0.36348595957789304,,,,,,
20200519091600,15250,15150,15250,15100,9793,15100.0,14126.0,15085.0,24884.9,,,,,,,0.0,0.0,-0.009836065573770493,0.006600660066006601,-0.5086055497014401,0.009933774834437087,-0.30673934588701685,0.010938017898574744,-0.6064681794984107,,,,,,
20200519091700,15450,15250,15450,15200,35553,15190.0,17286.4,15135.0,24417.8,,,,,,,0.0,0.0,-0.016181229773462782,0.013114754098360656,2.6304503216583273,0.017116524028966424,1.056703535727508,0.02081268582755203,0.45602797958866076,,,,,,
20200519091800,15250,15450,15450,15250,25415,15230.0,19348.6,15130.0,23939.0,,,,,,,0.0,0.013114754098360656,0.0,-0.012944983818770227,-0.2851517452816921,0.0013131976362442547,0.3135317283937857,0.007931262392597489,0.06165671080663353,,,,,,
20200519091900,15350,15300,15350,15250,13487,15290.0,20835.4,15150.0,20924.2,,,,,,,0.003278688524590164,0.0,-0.006514657980456026,0.006557377049180328,-0.46932913633680895,0.003924133420536298,-0.3526882133292378,0.013201320132013201,-0.35543533325049464,,,,,,
20200519092000,15500,15350,15500,15300,14898,15360.0,19829.2,15200.0,18922.2,,,,,,,0.0,0.0,-0.012903225806451613,0.009771986970684038,0.10461926299399421,0.009114583333333334,-0.24868375930446013,0.019736842105263157,-0.21267083108729432,,,,,,
