20200727090000,24150,24100,24150,24050,1550,24210.0,2286.0,24215.0,1412.8,24217.5,1303.4,24236.666666666668,777.0833333333334,24260.0,693.0916666666667,-0.002070393374741201,0.0,-0.004140786749482402,0.0,0.5063168124392614,-0.0024783147459727386,-0.3219597550306212,-0.0026842865992153624,0.09711211778029448,-0.002787240631774543,0.18919748350468,-0.0035758492642002974,0.9946380697050937,-0.004534212695795548,1.2363564223106611
20200727090100,24250,24200,24300,24150,815,24200.0,2328.4,24215.0,1487.5,24220.0,1295.7,24236.666666666668,789.9333333333333,24259.583333333332,696.2916666666666,0.002070393374741201,0.002061855670103093,-0.004123711340206186,0.004140786749482402,-0.47419354838709676,0.002066115702479339,-0.6499742312317471,0.0014453850918851952,-0.45210084033613446,0.0012386457473162675,-0.3709963726171182,0.0005501306560307573,0.03173263566545707,-0.0003950328907819434,0.17048650589432118
20200727090200,24150,24250,24250,24150,161,24170.0,2165.2,24205.0,1479.0,24215.0,1299.9,24234.166666666668,789.35,24258.333333333332,683.1416666666667,0.0,0.004140786749482402,0.0,-0.004123711340206186,-0.8024539877300614,-0.0008274720728175424,-0.9256419730278957,-0.002272257797975625,-0.8911426639621366,-0.0026842865992153624,-0.8761443187937534,-0.0034730580103848373,-0.7960347121048964,-0.004465819306080335,-0.7643241396977201
20200727090300,24100,24150,24150,24100,920,24160.0,895.0,24195.0,1464.7,24207.5,1342.15,24230.833333333332,802.8666666666667,24257.083333333332,689.7083333333334,0.0,0.002074688796680498,0.0,-0.002070393374741201,4.714285714285714,-0.0024834437086092716,0.027932960893854747,-0.0039264310808018186,-0.37188502765071346,-0.004440772487865331,-0.3145326528331409,-0.00539945661519409,0.14589388026239308,-0.006475771681811105,0.33389717875913727
20200727090400,24100,24100,24200,24100,350,24150.0,759.2,24185.0,1457.7,24200.0,1349.5,24228.333333333332,790.7,24255.416666666668,691.9583333333334,0.0,0.004149377593360996,0.0,0.0,-0.6195652173913043,-0.002070393374741201,-0.5389884088514226,-0.0035145751498862933,-0.7598957261439254,-0.004132231404958678,-0.740644683216006,-0.0052968287817293305,-0.5573542430757557,-0.006407503478604485,-0.49418919732642863
20200727090500,24200,24100,24200,24100,652,24160.0,579.6,24185.0,1432.8,24200.0,1252.1,24226.666666666668,792.1333333333333,24255.0,686.0583333333333,0.0,0.0,-0.004132231404958678,0.004149377593360996,0.8628571428571429,0.0016556291390728477,0.12491373360938574,0.0006202191440975812,-0.5449469570072585,0.0,-0.47927481830524715,-0.001100715465052334,-0.17690624473994276,-0.0022675736961451248,-0.049643494843732844
20200727090600,24150,24200,24200,24150,199,24140.0,456.4,24170.0,1392.4,24197.5,992.3,24224.166666666668,790.6833333333333,24253.75,685.2916666666666,0.0,0.002070393374741201,0.0,-0.002066115702479339,-0.6947852760736196,0.00041425020712510354,-0.5639789658194566,-0.0008274720728175424,-0.8570812984774491,-0.0019630127079243724,-0.7994558097349592,-0.003061680828373919,-0.7483189646086718,-0.0042776890171622945,-0.7096126953243752
20200727090700,24100,24150,24200,24100,958,24130.0,615.8,24150.0,1390.5,24192.5,989.45,24221.666666666668,783.0166666666667,24252.083333333332,691.0916666666667,0.0,0.004149377593360996,0.0,-0.002070393374741201,3.814070351758794,-0.0012432656444260257,0.5556999025657682,-0.002070393374741201,-0.31103919453434015,-0.0038234990182907927,-0.03178533528728086,-0.005023050987408018,0.2234733190012984,-0.006270938922772908,0.386212634599848
20200727090800,24100,24100,24200,24100,478,24130.0,527.4,24145.0,711.2,24187.5,997.2,24219.166666666668,786.3833333333333,24250.0,692.15,0.0,0.004149377593360996,0.0,0.0,-0.5010438413361169,-0.0012432656444260257,-0.09366704588547588,-0.0018637399047421825,-0.32789651293588307,-0.0036175710594315244,-0.520657841957481,-0.004920345456422305,-0.3921539537545302,-0.006185567010309278,-0.3093982518240266
20200727090900,24200,24100,24200,24100,319,24150.0,521.2,24150.0,640.2,24187.5,950.1,24218.333333333332,791.2666666666667,24249.166666666668,693.2416666666667,0.0,0.0,-0.004132231404958678,0.004149377593360996,-0.33263598326359833,0.002070393374741201,-0.38795088257866467,0.002070393374741201,-0.5017182130584192,0.0005167958656330749,-0.6642458688559099,-0.000757002271006763,-0.5968489341983317,-0.0020275610845734027,-0.539843008090012
