8240,20200812090000,25650,25700,25700,25650,5151,25720.0,2530.0,25685.0,1391.8,25672.5,1154.65,25666.666666666668,952.2666666666667,25676.25,754.0,-0.001941747572815534,0.001949317738791423,0.0,-0.003883495145631068,7.416666666666667,-0.0027216174183514776,1.0359683794466403,-0.001362663032898579,2.7009627820089093,-0.0008764241893076249,3.461092105832936,-0.0006493506493506965,4.409199103892467,-0.0010223455527968454,5.8315649867374
8241,20200812090100,25600,25650,25650,25550,4845,25700.0,3371.8,25680.0,1865.5,25670.0,1210.65,25665.833333333332,1026.4333333333334,25675.0,784.775,0.0,0.001953125,-0.001953125,-0.001949317738791423,-0.0594059405940594,-0.0038910505836575876,0.4369179666646894,-0.003115264797507788,1.5971589386223533,-0.0027269185820023374,3.001982406145459,-0.002565018344751406,3.720228623388432,-0.0029211295034079843,5.17374406677073
8242,20200812090200,25600,25550,25650,25550,535,25670.0,3278.0,25675.0,1891.7,25667.5,1210.0,25665.0,1031.6833333333334,25673.75,784.75,-0.001953125,0.001953125,-0.001953125,0.0,-0.8895768833849329,-0.0027269185820023374,-0.8367907260524711,-0.0029211295034079843,-0.71718560025374,-0.002629784747248466,-0.5578512396694215,-0.002532631989090201,-0.48143002536307977,-0.0028725838648424947,-0.31825422108951895
8243,20200812090300,25600,25600,25600,25550,4504,25640.0,3129.4,25670.0,2333.7,25665.0,1415.85,25664.166666666668,1104.45,25672.5,822.2166666666667,0.0,0.0,-0.001953125,0.0,7.418691588785046,-0.0015600624024961,0.4392535310283121,-0.0027269185820023374,0.9299824313322194,-0.002532631989090201,2.181127944344387,-0.002500243530214029,3.0780478971433745,-0.002824033498880125,4.477874850505747
8244,20200812090400,25550,25550,25600,25550,1437,25600.0,3294.4,25660.0,2456.0,25660.0,1446.35,25662.5,1126.9833333333333,25670.833333333332,831.55,-0.001953125,0.0019569471624266144,0.0,-0.001953125,-0.6809502664298401,-0.001953125,-0.5638052452646916,-0.004286827747466875,-0.4149022801302932,-0.004286827747466875,-0.006464548691533799,-0.00438382854359474,0.2750854049897218,-0.0047070280798571194,0.7280981299981962
8245,20200812090500,25550,25600,25600,25550,789,25580.0,2422.0,25650.0,2476.0,25655.0,1475.05,25660.833333333332,1133.6166666666666,25669.166666666668,836.1666666666666,0.0019569471624266144,0.0019569471624266144,0.0,0.0,-0.4509394572025052,-0.0011727912431587178,-0.6742361684558217,-0.003898635477582846,-0.681340872374798,-0.004092769440654843,-0.4651028778685468,-0.004319163446237734,-0.30399753002925733,-0.004642404960555837,-0.05640821207893159
8246,20200812090600,25550,25550,25600,25500,3924,25570.0,2237.8,25635.0,2804.8,25650.0,1590.15,25659.166666666668,1198.8833333333334,25667.5,867.425,0.0,0.0019569471624266144,-0.0019569471624266144,0.0,3.973384030418251,-0.0007821666014861165,0.7535079095540261,-0.003315779208113907,0.3990302338847689,-0.003898635477582846,1.4676917271955474,-0.004254489948361581,2.273045750907094,-0.0045777734489139965,3.5237340404069517
8247,20200812090700,25550,25550,25550,25500,1863,25560.0,2503.4,25615.0,2890.7,25645.0,1669.55,25658.333333333332,1187.6833333333334,25665.833333333332,870.0583333333333,0.0,0.0,-0.0019569471624266144,0.0,-0.5252293577981652,-0.0003912363067292645,-0.25581209555005197,-0.002537575639273863,-0.3555194243608814,-0.00370442581399883,0.11586954568596332,-0.004222150048717069,0.5685999354485622,-0.004513133543296813,1.141235740898599
8248,20200812090800,25500,25500,25550,25500,1701,25540.0,1942.8,25590.0,2536.1,25637.5,1729.1,25656.666666666668,1213.6833333333334,25664.166666666668,882.4666666666667,-0.0019569471624266144,0.00196078431372549,0.0,-0.0019569471624266144,-0.08695652173913043,-0.0015661707126076742,-0.12445954292773315,-0.0035169988276670576,-0.32928512282638694,-0.005363237445148708,-0.016251228963044307,-0.006106275172145038,0.4015187926559646,-0.006396726953924131,0.9275515600211528
8249,20200812090900,25550,25500,25550,25500,5657,25540.0,2786.8,25570.0,3040.6,25630.0,1967.5,25655.833333333332,1284.95,25662.5,917.8416666666667,0.0,0.0,-0.0019569471624266144,0.00196078431372549,2.3256907701352145,0.00039154267815191856,1.0299267977608726,-0.0007821666014861165,0.8604880615667961,-0.0031213421771361686,1.8752223634053367,-0.004125117744502502,3.402505934083038,-0.00438382854359474,5.163372404463369
