7590,20200729090000,18150,18150,18200,18100,9631,18080.0,5366.0,18085.0,3735.4,18040.0,2545.55,17904.166666666668,1564.7666666666667,17892.5,1101.4916666666666,0.00554016620498615,0.0027548209366391185,-0.0027548209366391185,0.00554016620498615,4.8725609756097565,0.0038716814159292035,0.7948192322027581,0.0035941387890517005,1.5783048669486535,0.006097560975609756,2.7834652629097834,0.013730509657900793,5.154911275376521,0.014391504820455498,7.7435976970623175
7591,20200729090100,18150,18150,18150,18050,2165,18090.0,5652.0,18090.0,3494.0,18050.0,2595.7,17909.166666666668,1583.4833333333333,17895.0,1117.1583333333333,0.0,0.0,-0.005509641873278237,0.0,-0.7752050669712387,0.003316749585406302,-0.6169497523000708,0.003316749585406302,-0.38036634230108757,0.00554016620498615,-0.16592826597834875,0.013447489646828837,0.3672388931574903,0.014249790444258172,0.9379526924712254
7592,20200729090200,18100,18150,18150,18100,3507,18100.0,5779.2,18090.0,3673.8,18057.5,2759.0,17912.5,1629.9,17896.666666666668,1138.875,0.0,0.0027624309392265192,0.0,-0.0027548209366391185,0.6198614318706698,0.0,-0.39316860465116277,0.000552791597567717,-0.04540258043442762,0.002353592690017998,0.2711127220007249,0.0104675505931612,1.1516657463648075,0.011361519836096038,2.07935462627593
7593,20200729090300,18100,18100,18100,18050,1564,18110.0,3701.4,18090.0,3578.3,18062.5,2799.55,17916.666666666668,1649.0333333333333,17898.333333333332,1150.3583333333333,0.0,0.0,-0.0027624309392265192,0.0,-0.5540347875677217,-0.0005521811154058532,-0.577457178364943,0.000552791597567717,-0.5629209401112261,0.0020761245674740486,-0.44133878659070214,0.010232558139534815,-0.05156556366356045,0.011267343328056685,0.359576363886615
7594,20200729090400,18050,18100,18100,18000,6218,18110.0,4617.0,18090.0,4101.9,18067.5,3056.0,17920.0,1730.8166666666666,17900.0,1202.0166666666667,0.0,0.002770083102493075,-0.002770083102493075,-0.0027624309392265192,2.975703324808184,-0.0033130866924351186,0.3467619666450076,-0.002211166390270868,0.5158828835417735,-0.0009685900096859,1.0346858638743455,0.007254464285714286,2.5925237604598985,0.008379888268156424,4.17297319782033
7595,20200729090500,18050,18050,18050,18000,1634,18090.0,3017.6,18085.0,4191.8,18072.5,3105.7,17923.333333333332,1751.55,17901.666666666668,1201.9583333333333,0.0,0.0,-0.002770083102493075,0.0,-0.7372145384367964,-0.002211166390270868,-0.45851007423117707,-0.0019353055017970694,-0.6101913259220383,-0.0012449854751694564,-0.4738706249798757,0.007067137809187348,-0.06711198652621961,0.008286006889488806,0.359448122855063
7596,20200729090600,18100,18000,18100,18000,1838,18080.0,2952.2,18085.0,4302.1,18077.5,3071.45,17927.5,1765.1666666666667,17903.333333333332,1215.6583333333333,-0.002770083102493075,0.0,-0.0055248618784530384,0.002770083102493075,0.12484700122399021,0.0011061946902654867,-0.37741345437300994,0.0008294166436273154,-0.5727667883126846,0.0012446411284746232,-0.4015855703332302,0.009622088969460327,0.04126144839958451,0.010984919009495508,0.5119379759938031
7597,20200729090700,18050,18100,18100,18000,1397,18070.0,2530.2,18085.0,4154.7,18080.0,2955.7,17931.666666666668,1782.3833333333334,17905.0,1224.825,0.0,0.002770083102493075,-0.002770083102493075,-0.0027624309392265192,-0.23993471164309033,-0.0011068068622025456,-0.4478697336178958,-0.0019353055017970694,-0.6637543023563675,-0.00165929203539823,-0.527353926311872,0.006599126312854286,-0.2162179852818792,0.00809829656520525,0.1405711019941624
7598,20200729090800,18000,18050,18050,18000,257,18050.0,2268.8,18080.0,2985.1,18077.5,2912.65,17935.0,1767.8333333333333,17906.25,1224.0166666666667,0.0,0.002777777777777778,0.0,-0.002770083102493075,-0.816034359341446,-0.002770083102493075,-0.8867242595204513,-0.004424778761061947,-0.9139057318012797,-0.0042870972203014794,-0.9117642009853569,0.0036241984945637024,-0.8546243047044405,0.005235602094240838,-0.7900355387317711
7599,20200729090900,18000,18000,18000,18000,1162,18040.0,1257.6,18075.0,2937.3,18075.0,2926.75,17937.5,1781.3666666666666,17907.5,1231.5166666666667,0.0,0.0,0.0,0.0,3.5214007782101167,-0.0022172949002217295,-0.07601781170483454,-0.004149377593360996,-0.6043985973513091,-0.004149377593360996,-0.6029725805073888,0.003484320557491289,-0.34769184708369977,0.005165433477593187,-0.05644801125982866
