0,20150102,0.010337932579422037,0.033812039817207054,-0.05797236381692775,0.06937864544873763,1.942881587113469,0.0758860748927361,0.5776210037439555,0.07828841196977183,0.34314378166618126,0.07401190180076918,0.3011082195045858,-0.04562991641576421,0.14579791209648563,0.048085677677610406,0.0064691216378882045,17823.07,17951.78,17731.3,17832.99,76270000,17946.21399999995,62608000.0,17932.78399999994,100489000.0,17742.86550000002,101270500.0,17392.885333333343,95172666.66666667,17167.91058333334,93044250.0,0.0,0.006661249739948109,-0.005702352774268495,0.000556582002988368,-0.07930951231289232,-0.006309074437647279,0.21821492461027345,-0.005564891653183363,-0.24101145398998897,0.005079478283819476,-0.2468685352595277,0.025303718056670067,-0.1986144481258625,0.03873968316868572,-0.18028249999328277,4760.24,4777.01,4698.11,4726.81,1435150000,4770.813999999993,1275582000.0,4768.816000000011,1587873000.0,4729.429999999994,1777748000.0,4616.982833333325,1898850833.3333333,4551.383083333335,1847862500.0,0.005107631887332186,0.010620270330307293,-0.006071748176889007,-0.0019509929160375801,-0.05308128793877012,-0.009223583229191642,0.1250942706936912,-0.008808475730665687,-0.09618086585010262,-0.0005539779635164338,-0.19271460296959975,0.02378764891083278,-0.24420076879832142,0.038543650019058934,-0.22334589288975776,1914.24,1929.15,1909.67,1926.44,258800,1932.9319999999989,272380.0,1927.4440000000018,292360.0,1938.7914999999987,315985.0,1946.0431666666655,322711.6666666667,1993.2809999999995,322346.6666666667,-0.0007047437082047354,0.0014067398932746601,-0.008705176387533473,0.005664051284460733,0.0093603744149766,-0.003358628239378741,-0.04985681768118071,-0.000520897105182679,-0.11478998495006157,-0.00637072114252545,-0.1809737804009684,-0.010073346266127917,-0.19804572709384544,-0.033533154632989254,-0.1971376571806751
1,20150105,0.009659474431487559,0.015754579685370418,-0.015069263169242378,0.00758792449316854,-0.596590496139049,0.059659549885194826,-0.31784673099046423,0.0800406178503976,-0.35500843715150787,0.08236209919923188,-0.44186061846153213,-0.036918721315126725,-0.535421372644867,0.052587000813550944,-0.5840387664701411,17821.3,17821.3,17475.93,17501.65,116160000,17835.80199999995,75326000.0,17905.13399999994,99711000.0,17722.943000000025,103265000.0,17401.34250000001,95326500.0,17171.585333333343,93164500.0,-0.0006555266391111265,0.018263992252158957,-0.0014695757257173559,-0.01858017079581159,0.5230103579389013,-0.01873490185638685,0.5420970182938162,-0.0225345423273537,0.1649667539188254,-0.012486244524965351,0.12487289982084927,0.005764354100839728,0.21854888200028325,0.01922156051753353,0.24682684928272036,4700.34,4702.77,4641.46,4652.57,1794470000,4739.955999999993,1448432000.0,4759.23300000001,1550094000.0,4723.586499999993,1781267000.0,4620.0491666666585,1887898166.6666667,4553.3512500000015,1848049500.0,-0.0055999712279529434,0.010789735565504813,-0.0023879275325249644,-0.015706152775339117,0.25037104135456223,-0.01843603611510176,0.23890524373943686,-0.022411804591204138,0.15765237463018372,-0.015034444695782212,0.007412139785893973,0.007039066503442609,-0.04948792700594996,0.02179026930988426,-0.02899245934700342,1921.96,1921.96,1903.37,1915.75,313400,1926.7599999999989,278280.0,1929.0030000000017,292970.0,1936.0834999999984,318100.0,1945.0904999999987,322465.0,1992.5234166666662,322796.6666666667,-0.0023255331077012614,0.0032415503066684256,-0.006462221062247218,-0.005549095741367525,0.21097372488408037,-0.005714256056799425,0.12620382348713527,-0.006870388485659035,0.06973410246782948,-0.010502387939362317,-0.014775227915749764,-0.015084388104306035,-0.028111578000713254,-0.0385307475056439,-0.029110172554446097
2,20150106,0.0273972602739726,0.0315403820301074,-0.017084989141835694,0.042466523443214985,1.473250202314358,0.06493171417019468,0.4598734331688778,0.11387560123546385,0.6335632304989753,0.12590571988747762,0.3625047368060528,0.0057824081067628895,0.1429058087910193,0.09312955320934187,0.044213650314159546,17504.18,17581.05,17262.37,17371.64,101870000,17702.48399999995,84926000.0,17861.81799999994,75529000.0,17693.585500000027,104403000.0,17413.215666666674,95470833.33333333,17173.530666666677,93084250.0,0.0001445577988360432,0.012054705255232083,-0.00629013725819787,-0.007428442461139494,-0.12301997245179064,-0.018689128599124902,0.19951487177071803,-0.027442783259797144,0.3487534589363026,-0.01819560540739618,-0.024261754930413878,-0.0023875927032972555,0.06702745166499373,0.011535737011716951,0.0943849254841716,4666.85,4667.33,4567.59,4592.74,2167320000,4697.121999999994,1636348000.0,4741.96900000001,1438034000.0,4714.185499999994,1801278000.0,4623.622499999991,1886283166.6666667,4554.741000000001,1848949333.3333333,0.0030692713919405093,0.016240849688856793,-0.0054760339143952496,-0.01285955934032157,0.20777722670203458,-0.022222543932219407,0.32448598953278884,-0.03146983879481497,0.5071409994478573,-0.025761714298258843,0.20321238587269705,-0.006679286641587107,0.1489897372248546,0.008342735624264668,0.1721900437870301,1895.48,1900.02,1877.38,1882.45,303700,1913.617999999999,279620.0,1927.4980000000019,289610.0,1930.8754999999983,321065.0,1943.7104999999985,323090.0,1991.5396666666663,323055.0,-0.010580712514680925,0.009333581237217422,-0.0026932986267895224,-0.01738222628213491,-0.03095086151882578,-0.016287472212321893,0.08611687289893427,-0.02337123047598585,0.04865163495735644,-0.025079555880220285,-0.05408562129163876,-0.031517296428659795,-0.06001423751895757,-0.05477654725765759,-0.059912398817538806
3,20150107,0.01774238820522669,0.05534617282537957,-0.03053014753734919,0.032847793650559155,0.3813407722492769,0.06822216857602971,0.6729270134009794,0.13345946331530548,0.9928852845162591,0.1584334567054871,0.7909785916859831,0.040057332612832765,0.550371540967974,0.12448012124925163,0.4514450206478874,17374.78,17597.08,17374.78,17584.52,91030000,17622.773999999954,93634000.0,17824.32599999994,74786000.0,17680.18750000003,104520500.0,17430.556000000008,94715166.66666667,17178.594916666676,93015833.33333333,0.00018075437897627501,0.0007142645918115086,-0.011927536264851222,0.012254456113527625,-0.10641013055855503,-0.0021707138728530263,-0.02781041074823248,-0.013453860751870194,0.2172064290107774,-0.005411000307549256,-0.12907037375443095,0.008832994197086576,-0.038907883461114165,0.02362970227206975,-0.021349411838486227,4626.84,4652.72,4613.9,4650.47,1957950000,4671.727999999994,1774098000.0,4728.874000000011,1461822000.0,4709.674499999994,1800837000.0,4629.859666666657,1872819833.3333333,4557.132833333335,1848138583.3333333,0.007424761689100704,0.0004838220652966259,-0.007863721301287959,0.012569838484216497,-0.09660317811859809,-0.0045503505341050405,0.10363125374133784,-0.0165798454346659,0.339390158309288,-0.012570826285339579,0.08724443133942716,0.004451610808364268,0.04545560931782106,0.02048155497771467,0.059417306503394926,1878.9,1887.6,1876.27,1883.83,280500,1904.8119999999988,282560.0,1922.883000000002,288480.0,1925.7359999999983,319815.0,1942.7589999999987,322051.6666666667,1990.5479166666662,322662.5,-0.0018858402613614992,0.0020012421503001767,-0.004013100969832706,0.0007330872001911773,-0.07639117550214027,-0.01101526029865354,-0.007290486976217441,-0.020309608020873924,-0.027662229617304492,-0.021761030587784825,-0.12293044416303175,-0.030332635185320856,-0.12902174081798473,-0.053612332450340645,-0.13067059233719444
4,20150108,0.040077523260553964,0.029555048044629537,-0.009439231851574265,0.011456850867845725,-0.6013156029227168,0.04701968320901153,-0.36533492385742095,0.124313555899683,-0.21721030292064103,0.16313409912845744,-0.27987522882029375,0.05325060268748409,-0.38057824123213047,0.13248905944271044,-0.41565282222463246,17591.97,17916.04,17591.97,17907.87,114890000,17639.73399999995,100044000.0,17812.695999999938,77986000.0,17685.52100000003,105245000.0,17457.002666666674,94832833.33333333,17185.32566666668,93035500.0,0.000423668089888193,0.0004562239953719729,-0.01764028887857673,0.018388332465145398,0.262111391848841,0.015200682731386443,0.14839470632921514,0.0053430429621693,0.4732131408201472,0.012572374882253616,0.0916433084707112,0.025827305061609143,0.2115002363808597,0.04204426190972892,0.23490495563521452,4689.54,4741.38,4688.02,4736.19,2105450000,4671.755999999994,1892068000.0,4725.951000000011,1513285000.0,4708.160499999994,1808593000.0,4638.568499999991,1866780166.6666667,4559.666500000001,1850487500.0,0.00840130137383957,0.0010958175242126076,-0.010170622377902738,0.0184325455276562,0.07533389514543272,0.013792244286731956,0.11277713063166862,0.002166548066196336,0.3913109559666553,0.0059533866783016524,0.16413698383218336,0.021045609221898645,0.12785106548432185,0.03871412525455499,0.13778126034355812,1895.85,1907.23,1891.77,1904.65,262200,1902.6239999999987,283720.0,1919.0360000000023,282250.0,1922.0209999999984,318170.0,1942.3829999999984,321273.3333333333,1989.8471666666662,322539.1666666667,0.006380618208649391,0.0013545795815503778,-0.006762397290840894,0.011051952670888649,-0.06524064171122995,0.001064845182233291,-0.07584942901452135,-0.00749647218707842,-0.07103631532329495,-0.009037882520533485,-0.17591224816921772,-0.019426137893504208,-0.18387250731464377,-0.04281593485864844,-0.18707547145437123
5,20150109,-0.003775692740629706,0.0042706919480661925,-0.054271377452391724,0.03144289441494439,0.28373640146496637,0.053442655624672375,-0.12575515261060188,0.1296313934660444,-0.020791852232395793,0.18625605771001794,-0.08269513676824895,0.08635584971821725,-0.20879651931517207,0.16285910383370922,-0.24512372189818746,17911.02,17915.32,17686.09,17737.37,93390000,17620.60999999995,103468000.0,17783.41199999994,83038000.0,17695.732000000025,104159500.0,17480.705666666676,94549166.66666667,17191.039333333345,93250500.0,0.00017590031645312677,0.0100324907243859,-0.002891071224200591,-0.00952095363658548,-0.1871355209330664,0.006626331324514285,-0.09740209533382302,-0.0025890419678709347,0.12466581565066596,0.0023529967565045335,-0.10339431352877078,0.014682721523236162,-0.012259935307027259,0.03177996723021402,0.00149597053098911,4744.47,4744.71,4681.24,4704.07,1715830000,4667.207999999993,1948204000.0,4719.011000000011,1611893000.0,4709.162999999994,1801844000.0,4646.516833333325,1853775333.3333333,4561.994583333334,1851804250.0,0.0017482406744663231,0.008639327220896017,-0.004853244105636168,-0.006781822519789091,-0.18505307653945713,0.007898083822278008,-0.11927601010982422,-0.0031661295131568015,0.06448132723450006,-0.001081508539839117,-0.04773665200760998,0.012386303274271622,-0.07441318850935906,0.031143267286138414,-0.0734279824662893,1919.8,1929.1,1915.85,1924.7,308800,1902.2759999999987,293720.0,1917.6040000000023,283050.0,1919.7084999999984,306550.0,1942.3071666666651,320828.3333333333,1989.2706666666663,322859.1666666667,0.007954217310266905,0.002286070556450285,-0.0045981191874059,0.01052686845352162,0.17772692601067888,0.011787984498569796,0.05134141359117527,0.003700451188043893,0.09097332626744392,0.002600134343313937,0.007339748817484912,-0.00906507836084548,-0.03749149337392265,-0.03245946755695368,-0.04354581848122639
6,20150112,0.0317045750558686,0.04242069115883571,-0.009095988226316363,0.006100988497237418,-0.0016097374759721768,0.03461499419135805,-0.1877332074169029,0.11014208832394776,-0.03421786579875148,0.1785744972500624,-0.08835254150287973,0.09340616019384618,-0.21424650716181878,0.16459987113606578,-0.24310510508267297,17742.05,17793.88,17571.58,17640.84,92500000,17648.447999999946,98736000.0,17742.124999999938,87031000.0,17697.957000000028,104279500.0,17505.690666666676,93417833.33333333,17195.43350000001,93371666.66666667,0.0002638497139091247,0.008675323850791734,-0.00392611689692772,-0.005442182240095282,-0.009529928257843451,-0.00043108606490188986,-0.06315832117971155,-0.00570872992947228,0.06283967781595064,-0.003227321662044234,-0.11296084081722678,0.007720308550331423,-0.009825033407254451,0.02590260373488053,-0.009335451510986612,4714.07,4715.81,4650.65,4664.71,1861960000,4669.635999999993,1961702000.0,4704.796000000011,1705067000.0,4706.990499999994,1801289500.0,4654.006666666658,1833829000.0,4563.733666666667,1852950250.0,0.002125818705929121,0.010954593104394563,-0.003014120920700408,-0.00836722242653695,0.08516577982667281,-0.001054900210635929,-0.050844623699216294,-0.008520241897844467,0.09201573897096126,-0.008982491041780186,0.03368170413473237,0.002299810485877123,0.015340034430691193,0.022125816427645693,0.0048623809516742285,1918.18,1924.66,1917.88,1920.95,311900,1903.315999999999,293420.0,1915.0380000000023,285850.0,1918.4779999999985,303750.0,1942.2244999999982,320855.0,1988.5059166666663,322448.3333333333,-0.003387540915467336,0.0019313360576798128,-0.0015981675733360765,-0.001948355587883826,0.010038860103626942,0.00926488297266516,0.06298139186149547,0.0030871450070430735,0.09113171243659261,0.0012885214216694554,0.02683127572016461,-0.010953677085217588,-0.02790980349379003,-0.033973203750839356,-0.03271325121854141
7,20150113,-0.004851193720702061,0.0313814478636263,-0.010460482621208767,-0.01515316690286711,-0.2095711329810902,0.005943350267937922,-0.2852347720084989,0.06746464592009219,-0.2386252041558986,0.1475999437886899,-0.27522653340002967,0.07838585309917308,-0.37488161346172516,0.1420220594674108,-0.39859229187553213,17645.02,17923.01,17498.23,17613.68,99360000,17696.855999999945,98234000.0,17699.669999999936,91580000.0,17714.599500000026,103150000.0,17530.631333333342,92879333.33333333,17199.825583333346,93587666.66666667,0.0002369501679058532,0.01756191778208745,-0.006554564406756607,-0.0015396092249575334,0.07416216216216216,-0.004700043894799459,0.011462426451126901,-0.0048582826685433355,0.08495304651670671,-0.005696967633957815,-0.03674260785264179,0.00473734602522539,0.06977512040712328,0.02406154729078647,0.06167835505390662,4708.74,4751.34,4624.28,4661.5,2162180000,4683.387999999994,1960674000.0,4690.25500000001,1798511000.0,4707.385499999994,1814955000.0,4661.408499999991,1826666333.3333333,4565.2986666666675,1855053333.3333333,0.009438957620087797,0.019272766276949512,-0.007984554328006061,-0.0006881456725069804,0.16123869470880148,-0.004673539753698302,0.10277384205635409,-0.006130796726406144,0.20220560230101456,-0.009747555198101793,0.19131328324944696,1.962926012784263e-05,0.1836753984809122,0.021072297862074704,0.16556217610994117,1915.03,1920.77,1910.27,1917.14,339000,1910.2539999999985,300480.0,1911.9360000000022,290050.0,1918.5054999999986,303520.0,1942.1963333333317,321278.3333333333,1987.703083333333,322646.6666666667,-0.0030818084801791158,0.001893445444777054,-0.0035834628665617108,-0.001983393633358466,0.0868868226995832,0.0036047562261361916,0.12819488817891375,0.002721848430071874,0.16876400620582657,-0.0007117519339915994,0.11689509752240379,-0.012901030088100418,0.05515985619945329,-0.03549981077405198,0.0506849598115585
8,20150114,0.0049189174230684085,0.0,-0.04976106868685507,0.026462530440557894,-0.19654193725144373,0.020433568549773726,-0.24527732852293316,0.07398276056762153,-0.36848717808952963,0.16435923906880456,-0.41795830004141565,0.10774346796896038,-0.4966025920727431,0.1670483789137523,-0.5146875211203609,17609.06,17609.06,17264.9,17427.09,109180000,17665.369999999944,101864000.0,17644.071999999935,97749000.0,17726.912000000026,102906500.0,17548.076000000012,92400500.0,17202.686333333346,93944250.0,-0.0002622961243759953,0.010441789191425601,-0.009306774682405306,-0.010593470529724631,0.09883252818035426,-0.0134885371775369,0.07182125186523207,-0.012297728098136037,0.11694237281199808,-0.01691338006303778,0.060963107286711726,-0.006894545020206866,0.18159533768756664,0.01304468745859949,0.1621786325400437,4610.76,4655.37,4595.98,4639.32,2073810000,4681.157999999993,1983846000.0,4676.44300000001,1878972000.0,4709.093499999994,1811465000.0,4667.756499999991,1823562000.0,4566.692083333333,1856209333.3333333,-0.010884908291322489,0.003459558728434379,-0.00934188631092491,-0.004758125067038569,-0.040870787816000516,-0.008937532123460356,0.045348278041743156,-0.007938298403297211,0.10369393476858622,-0.01481675825718771,0.14482476890251814,-0.00609211298832569,0.13723032175489508,0.015903834841795063,0.11722851661127306,1919.31,1925.68,1913.51,1913.66,297500,1916.2199999999987,303880.0,1910.5160000000021,293220.0,1918.1029999999987,300220.0,1942.4129999999982,320201.6666666667,1986.8094166666665,322436.6666666667,0.001131894384343264,0.006281157572400521,-7.838382993849008e-05,-0.0018152038974722858,-0.1224188790560472,-0.0013359635114958527,-0.02099512965644333,0.0016456287201980803,0.01459654866653025,-0.002316351103146506,-0.009060022650056626,-0.014802722181121181,-0.07089802780539353,-0.03681753068665817,-0.07733818527669523
9,20150115,-0.002399423060073196,0.013142872493317753,-0.011349746813340318,0.003592394637693858,-0.15744031286130633,0.013682142414641406,-0.32475795687161657,0.056148168008290235,-0.4706802639343598,0.15292907026307564,-0.5076439531391931,0.1127205390207941,-0.5759380787582643,0.16616179135395448,-0.5868391308030647,17436.3,17517.41,17298.04,17320.71,94520000,17547.937999999944,97790000.0,17593.835999999934,98917000.0,17739.504000000026,101800500.0,17563.42666666668,92403833.33333333,17205.68750000001,94171166.66666667,0.0005284875443920428,0.011356347401463377,-0.0013088378016835485,-0.006104289356398631,-0.13427367649752703,-0.012948985801063653,-0.03343900194293895,-0.015523959641316183,-0.04445140875683654,-0.02360798813766307,-0.07151733046497807,-0.013819436905631257,0.022901286562786952,0.006685144083895987,0.003704247761611339,4657.46,4663.96,4567.39,4570.82,1976260000,4648.0839999999935,1958008000.0,4659.92000000001,1925038000.0,4710.242999999994,1798694500.0,4672.002333333325,1827876833.3333333,4567.702583333333,1858416250.0,0.003910055784037387,0.02037708769980011,-0.0007504123986504351,-0.014765094884595157,-0.0470390247901206,-0.016622763271918896,0.009321718808094757,-0.019120499922747638,0.02660830591396118,-0.029599959067928023,0.0987190987685791,-0.02165716669519183,0.08117788023828379,0.0006824911670128861,0.0634108478119474,1914.06,1919.69,1908.6,1914.14,266500,1918.1179999999986,304740.0,1910.3710000000021,294230.0,1917.7919999999988,298825.0,1942.147666666665,318898.3333333333,1985.9320833333331,322120.0,0.0002090235465024422,0.0028994744376064207,-0.002894250159340587,0.0002508282558030257,-0.10420168067226891,-0.002073907861767877,-0.1254840191638774,0.0019729152086154756,-0.09424599802875301,-0.0019042732475673492,-0.10817368024763657,-0.014420976915074005,-0.164310464672649,-0.0361503215219888,-0.17266857071898672
