20200427090000,38150,38000,38150,38000,995,37930.0,1185.4,37900.0,810.6,37870.0,711.75,37926.666666666664,424.1333333333333,37932.5,593.0333333333333,6.158273381294964,-0.16062088746414718,0.22748581297804094,0.39796276782578155,1.3459603898145238,0.6778146253723794,38150,38000,38150,38000,995,37930.0,1185.4,37900.0,810.6,37870.0,711.75,37926.666666666664,424.1333333333333,37932.5,593.0333333333333,6.158273381294964,-0.16062088746414718,0.22748581297804094,0.39796276782578155,1.3459603898145238,0.6778146253723794,38150,38000,38150,38000,995,37930.0,1185.4,37900.0,810.6,37870.0,711.75,37926.666666666664,424.1333333333333,37932.5,593.0333333333333,6.158273381294964,-0.16062088746414718,0.22748581297804094,0.39796276782578155,1.3459603898145238,0.6778146253723794
20200427090100,38000,38100,38100,38000,1072,37940.0,1327.8,37915.0,898.7,37877.5,678.65,37928.333333333336,441.96666666666664,37930.416666666664,589.8916666666667,0.07738693467336684,-0.1926494954059346,0.19283409369088678,0.5796065718706256,1.4255222867486237,0.8172828344187493,38000,38100,38100,38000,1072,37940.0,1327.8,37915.0,898.7,37877.5,678.65,37928.333333333336,441.96666666666664,37930.416666666664,589.8916666666667,0.07738693467336684,-0.1926494954059346,0.19283409369088678,0.5796065718706256,1.4255222867486237,0.8172828344187493,38000,38100,38100,38000,1072,37940.0,1327.8,37915.0,898.7,37877.5,678.65,37928.333333333336,441.96666666666664,37930.416666666664,589.8916666666667,0.07738693467336684,-0.1926494954059346,0.19283409369088678,0.5796065718706256,1.4255222867486237,0.8172828344187493
20200427090200,38200,38000,38200,38000,422,37990.0,1361.2,37950.0,925.3,37895.0,695.15,37932.5,446.81666666666666,37930.416666666664,589.7166666666667,-0.6063432835820896,-0.6899794299147811,-0.5439316978277315,-0.39293677623534484,-0.055541049647506426,-0.2844021140095526,38200,38000,38200,38000,422,37990.0,1361.2,37950.0,925.3,37895.0,695.15,37932.5,446.81666666666666,37930.416666666664,589.7166666666667,-0.6063432835820896,-0.6899794299147811,-0.5439316978277315,-0.39293677623534484,-0.055541049647506426,-0.2844021140095526,38200,38000,38200,38000,422,37990.0,1361.2,37950.0,925.3,37895.0,695.15,37932.5,446.81666666666666,37930.416666666664,589.7166666666667,-0.6063432835820896,-0.6899794299147811,-0.5439316978277315,-0.39293677623534484,-0.055541049647506426,-0.2844021140095526
20200427090300,38050,38100,38100,38050,297,38040.0,585.0,37970.0,850.4,37905.0,706.8,37934.166666666664,442.76666666666665,37929.583333333336,587.0416666666666,-0.2962085308056872,-0.49230769230769234,-0.650752587017874,-0.5797962648556876,-0.329217797184371,-0.4940733905884023,38050,38100,38100,38050,297,38040.0,585.0,37970.0,850.4,37905.0,706.8,37934.166666666664,442.76666666666665,37929.583333333336,587.0416666666666,-0.2962085308056872,-0.49230769230769234,-0.650752587017874,-0.5797962648556876,-0.329217797184371,-0.4940733905884023,38050,38100,38100,38050,297,38040.0,585.0,37970.0,850.4,37905.0,706.8,37934.166666666664,442.76666666666665,37929.583333333336,587.0416666666666,-0.2962085308056872,-0.49230769230769234,-0.650752587017874,-0.5797962648556876,-0.329217797184371,-0.4940733905884023
20200427090400,38050,38050,38100,38000,884,38090.0,734.0,37990.0,905.4,37915.0,746.65,37936.666666666664,457.45,37928.333333333336,593.8916666666667,1.9764309764309764,0.20435967302452315,-0.023635962005743295,0.18395499899551332,0.9324516340583671,0.4884869574978602,38050,38050,38100,38000,884,38090.0,734.0,37990.0,905.4,37915.0,746.65,37936.666666666664,457.45,37928.333333333336,593.8916666666667,1.9764309764309764,0.20435967302452315,-0.023635962005743295,0.18395499899551332,0.9324516340583671,0.4884869574978602,38050,38050,38100,38000,884,38090.0,734.0,37990.0,905.4,37915.0,746.65,37936.666666666664,457.45,37928.333333333336,593.8916666666667,1.9764309764309764,0.20435967302452315,-0.023635962005743295,0.18395499899551332,0.9324516340583671,0.4884869574978602
20200427090500,38050,38050,38050,38050,45,38070.0,544.0,38000.0,864.7,37927.5,649.7,37939.166666666664,458.0833333333333,37927.083333333336,592.0416666666666,-0.9490950226244343,-0.9172794117647058,-0.9479588296519024,-0.9307372633523164,-0.901764598872112,-0.9239918361601802,38050,38050,38050,38050,45,38070.0,544.0,38000.0,864.7,37927.5,649.7,37939.166666666664,458.0833333333333,37927.083333333336,592.0416666666666,-0.9490950226244343,-0.9172794117647058,-0.9479588296519024,-0.9307372633523164,-0.901764598872112,-0.9239918361601802,38050,38050,38050,38050,45,38070.0,544.0,38000.0,864.7,37927.5,649.7,37939.166666666664,458.0833333333333,37927.083333333336,592.0416666666666,-0.9490950226244343,-0.9172794117647058,-0.9479588296519024,-0.9307372633523164,-0.901764598872112,-0.9239918361601802
20200427090600,38000,38050,38050,38000,53,38070.0,340.2,38005.0,834.0,37937.5,637.25,37940.0,455.3666666666667,37925.416666666664,588.6083333333333,0.17777777777777778,-0.8442092886537331,-0.9364508393285371,-0.9168301294625343,-0.883610277432106,-0.9099571022043521,38000,38050,38050,38000,53,38070.0,340.2,38005.0,834.0,37937.5,637.25,37940.0,455.3666666666667,37925.416666666664,588.6083333333333,0.17777777777777778,-0.8442092886537331,-0.9364508393285371,-0.9168301294625343,-0.883610277432106,-0.9099571022043521,38000,38050,38050,38000,53,38070.0,340.2,38005.0,834.0,37937.5,637.25,37940.0,455.3666666666667,37925.416666666664,588.6083333333333,0.17777777777777778,-0.8442092886537331,-0.9364508393285371,-0.9168301294625343,-0.883610277432106,-0.9099571022043521
20200427090700,38000,38000,38100,38000,333,38030.0,322.4,38010.0,841.8,37945.0,612.5,37940.0,458.65,37923.75,585.9416666666667,5.283018867924528,0.03287841191067005,-0.6044191019244476,-0.4563265306122449,-0.2739561757331298,-0.43168404135792815,38000,38000,38100,38000,333,38030.0,322.4,38010.0,841.8,37945.0,612.5,37940.0,458.65,37923.75,585.9416666666667,5.283018867924528,0.03287841191067005,-0.6044191019244476,-0.4563265306122449,-0.2739561757331298,-0.43168404135792815,38000,38000,38100,38000,333,38030.0,322.4,38010.0,841.8,37945.0,612.5,37940.0,458.65,37923.75,585.9416666666667,5.283018867924528,0.03287841191067005,-0.6044191019244476,-0.4563265306122449,-0.2739561757331298,-0.43168404135792815
20200427090800,37850,38000,38050,37850,799,37990.0,422.8,38015.0,503.9,37945.0,638.6,37939.166666666664,454.0,37920.833333333336,591.0416666666666,1.3993993993993994,0.889782403027436,0.58563206985513,0.25117444409646095,0.7599118942731278,0.35185054635178015,37850,38000,38050,37850,799,37990.0,422.8,38015.0,503.9,37945.0,638.6,37939.166666666664,454.0,37920.833333333336,591.0416666666666,1.3993993993993994,0.889782403027436,0.58563206985513,0.25117444409646095,0.7599118942731278,0.35185054635178015,37850,38000,38050,37850,799,37990.0,422.8,38015.0,503.9,37945.0,638.6,37939.166666666664,454.0,37920.833333333336,591.0416666666666,1.3993993993993994,0.889782403027436,0.58563206985513,0.25117444409646095,0.7599118942731278,0.35185054635178015
20200427090900,38150,38000,38150,38000,302,38010.0,306.4,38050.0,520.2,37960.0,646.75,37942.5,453.48333333333335,37920.416666666664,593.025,-0.6220275344180225,-0.014360313315926819,-0.4194540561322569,-0.5330498647081562,-0.33404388253886586,-0.4907465958433455,38150,38000,38150,38000,302,38010.0,306.4,38050.0,520.2,37960.0,646.75,37942.5,453.48333333333335,37920.416666666664,593.025,-0.6220275344180225,-0.014360313315926819,-0.4194540561322569,-0.5330498647081562,-0.33404388253886586,-0.4907465958433455,38150,38000,38150,38000,302,38010.0,306.4,38050.0,520.2,37960.0,646.75,37942.5,453.48333333333335,37920.416666666664,593.025,-0.6220275344180225,-0.014360313315926819,-0.4194540561322569,-0.5330498647081562,-0.33404388253886586,-0.4907465958433455
