0,20200713090000,20800,20650,20800,20600,81852
1,20200713090100,20700,20800,20850,20650,35792
2,20200713090200,20950,20650,21000,20600,42550
3,20200713090300,20850,20950,21050,20850,30204
4,20200713090400,20750,20850,20850,20750,12808
5,20200713090500,20600,20750,20800,20600,19258
6,20200713090600,20550,20650,20750,20550,30758
7,20200713090700,20650,20550,20700,20550,15921
8,20200713090800,20750,20700,20800,20650,14105
9,20200713090900,20700,20750,20750,20650,15588
10,20200713091000,20650,20650,20650,20550,16384
11,20200713091100,20700,20700,20750,20650,7691
12,20200713091200,20600,20650,20650,20550,11886
13,20200713091300,20600,20550,20600,20550,1766
14,20200713091400,20300,20600,20600,20300,54654
15,20200713091500,20300,20300,20350,20250,12517
16,20200713091600,20200,20300,20300,20200,11021
17,20200713091700,20250,20200,20250,20150,7149
18,20200713091800,20250,20250,20250,20150,12502
19,20200713091900,20250,20250,20300,20250,5055
20,20200713092000,20200,20300,20300,20200,1687
21,20200713092100,20250,20200,20250,20200,7937
22,20200713092200,20250,20250,20250,20200,3053
23,20200713092300,20200,20250,20250,20200,4719
24,20200713092400,20250,20200,20250,20200,4921
25,20200713092500,20200,20250,20250,20200,3360
26,20200713092600,20250,20200,20250,20200,4533
27,20200713092700,20250,20250,20250,20200,2509
28,20200713092800,20250,20250,20250,20200,1623
29,20200713092900,20250,20250,20300,20200,3668
30,20200713093000,20200,20250,20250,20150,15695
31,20200713093100,20100,20200,20200,20050,23033
32,20200713093200,20100,20100,20200,20100,7361
33,20200713093300,20150,20150,20200,20100,2287
34,20200713093400,20150,20150,20150,20100,1246
35,20200713093500,20250,20150,20250,20150,2147
36,20200713093600,20250,20200,20250,20200,593
37,20200713093700,20200,20200,20250,20200,1701
38,20200713093800,20150,20200,20200,20150,1846
39,20200713093900,20150,20200,20200,20100,4958
40,20200713094000,20150,20150,20150,20100,686
41,20200713094100,20100,20100,20150,20050,6421
42,20200713094200,20100,20100,20150,20050,2432
43,20200713094300,20100,20100,20150,20050,2438
44,20200713094400,20100,20100,20150,20100,489
45,20200713094500,20100,20100,20150,20100,1892
46,20200713094600,20100,20150,20150,20050,8926
47,20200713094700,20150,20100,20150,20100,640
48,20200713094800,20200,20150,20200,20150,1901
49,20200713094900,20200,20200,20200,20200,2296
50,20200713095000,20200,20200,20200,20150,588
51,20200713095100,20150,20200,20200,20150,1857
52,20200713095200,20150,20200,20200,20150,6440
53,20200713095300,20150,20150,20150,20100,3681
54,20200713095400,20100,20150,20200,20100,4056
55,20200713095500,20000,20150,20150,20000,17273
56,20200713095600,20050,20050,20100,20000,3455
57,20200713095700,20050,20000,20050,20000,3540
58,20200713095800,20000,20050,20050,20000,2190
59,20200713095900,20100,20050,20150,20050,4380
60,20200713100000,20050,20100,20100,20050,1161
61,20200713100100,20050,20050,20100,20000,2325
62,20200713100200,20050,20100,20150,20050,3845
63,20200713100300,20100,20100,20100,20050,10931
64,20200713100400,20100,20100,20100,20050,5350
65,20200713100500,20100,20100,20150,20050,1253
66,20200713100600,20100,20100,20100,20050,971
67,20200713100700,20100,20100,20100,20050,2075
68,20200713100800,20100,20100,20100,20050,1838
69,20200713100900,20050,20100,20100,20050,1849
70,20200713101000,20100,20100,20100,20050,1145
71,20200713101100,20150,20100,20150,20100,601
72,20200713101200,20150,20150,20150,20100,1094
73,20200713101300,20100,20150,20150,20100,859
74,20200713101400,20100,20150,20150,20100,858
75,20200713101500,20100,20150,20150,20050,4242
76,20200713101600,20100,20100,20150,20050,6989
77,20200713101700,20100,20100,20100,20050,2774
78,20200713101800,20100,20100,20150,20050,4809
79,20200713101900,20100,20100,20150,20100,275
80,20200713102000,20100,20100,20100,20050,3315
81,20200713102100,20050,20100,20100,20050,1045
82,20200713102200,20100,20050,20100,20050,4000
83,20200713102300,20050,20100,20100,20050,133
84,20200713102400,20100,20050,20100,20050,1334
85,20200713102500,20100,20100,20100,20050,982
86,20200713102600,20100,20050,20100,20050,1878
87,20200713102700,20100,20100,20100,20050,1469
88,20200713102800,20100,20100,20100,20050,779
89,20200713102900,20150,20050,20150,20050,1755
90,20200713103000,20100,20150,20150,20050,2453
91,20200713103100,20100,20100,20100,20100,750
92,20200713103200,20100,20100,20100,20050,428
93,20200713103300,20100,20100,20100,20050,845
94,20200713103400,20100,20100,20100,20050,54
95,20200713103500,20100,20100,20100,20100,282
96,20200713103600,20100,20100,20100,20050,222
97,20200713103700,20050,20100,20100,20050,707
98,20200713103800,20050,20100,20100,20050,2100
99,20200713103900,20050,20100,20100,20050,176
100,20200713104000,20100,20050,20100,20050,225
101,20200713104100,20050,20100,20100,20050,560
102,20200713104200,20050,20050,20100,20050,700
103,20200713104300,20050,20050,20100,20050,14318
104,20200713104400,20050,20050,20050,20000,3985
105,20200713104500,19950,20000,20050,19950,11733
106,20200713104600,20000,19950,20000,19950,7716
107,20200713104700,19950,20000,20000,19950,8291
108,20200713104800,19950,19950,20000,19950,1711
109,20200713104900,20000,20000,20050,20000,1803
110,20200713105000,20050,20050,20050,20050,142
111,20200713105100,20050,20050,20050,20000,2410
112,20200713105200,20000,20050,20100,20000,951
113,20200713105300,20050,20050,20050,20050,27
114,20200713105400,20000,20000,20050,20000,3654
115,20200713105500,20050,20050,20050,20000,522
116,20200713105600,20000,20050,20050,20000,5650
117,20200713105700,20000,20000,20050,19950,245
118,20200713105800,19950,20000,20000,19950,274
119,20200713105900,20000,20000,20000,20000,142
120,20200713110000,20000,19950,20000,19950,1583
121,20200713110100,20000,20000,20000,19950,7087
122,20200713110200,20000,20000,20000,20000,555
123,20200713110300,20000,20000,20050,19950,1041
124,20200713110400,20000,20000,20000,19950,1262
125,20200713110500,20050,20000,20050,20000,220
126,20200713110600,19950,20000,20000,19950,1718
127,20200713110700,20000,19950,20000,19950,2703
128,20200713110800,20050,20000,20050,20000,5600
129,20200713110900,20050,20050,20050,20000,2204
130,20200713111000,20000,20050,20050,20000,733
131,20200713111100,20050,20000,20050,20000,156
132,20200713111200,20000,20050,20050,20000,4125
133,20200713111300,20000,20000,20050,20000,174
134,20200713111400,20050,20050,20050,20050,79
135,20200713111500,20050,20050,20050,20000,3144
136,20200713111600,20050,20050,20050,20000,1182
137,20200713111700,20050,20050,20100,20050,2632
138,20200713111800,20100,20100,20100,20050,2487
139,20200713111900,20100,20100,20100,20100,1499
140,20200713112000,20150,20150,20150,20150,2872
141,20200713112100,20200,20150,20200,20100,3358
142,20200713112200,20150,20200,20200,20150,1749
143,20200713112300,20200,20150,20200,20150,1278
144,20200713112400,20200,20200,20200,20150,586
145,20200713112500,20200,20200,20200,20200,2503
146,20200713112600,20200,20200,20200,20150,1379
147,20200713112700,20150,20150,20200,20150,1769
148,20200713112800,20200,20200,20200,20200,3151
149,20200713112900,20200,20250,20250,20200,2044
150,20200713113000,20200,20200,20200,20150,1901
151,20200713113100,20250,20200,20250,20200,1764
152,20200713113200,20250,20250,20250,20250,208
153,20200713113300,20200,20250,20250,20200,3969
154,20200713113400,20200,20200,20250,20200,588
155,20200713113500,20250,20200,20250,20200,476
156,20200713113600,20250,20250,20250,20200,255
157,20200713113700,20250,20250,20250,20200,141
158,20200713113800,20200,20200,20250,20200,614
159,20200713113900,20250,20200,20250,20200,5182
160,20200713114000,20250,20300,20300,20250,471
161,20200713114100,20250,20250,20300,20250,765
162,20200713114200,20250,20250,20250,20200,786
163,20200713114300,20200,20200,20200,20200,1628
164,20200713114400,20150,20200,20200,20150,202
165,20200713114500,20200,20200,20200,20150,274
166,20200713114600,20200,20200,20200,20200,472
167,20200713114700,20200,20200,20200,20200,75
168,20200713114800,20150,20200,20200,20150,522
169,20200713114900,20200,20200,20200,20200,877
170,20200713115000,20250,20200,20250,20200,111
171,20200713115100,20150,20200,20200,20150,2102
172,20200713115200,20200,20200,20200,20200,785
173,20200713115300,20200,20200,20200,20150,694
174,20200713115400,20200,20200,20200,20150,555
175,20200713115500,20200,20200,20200,20200,732
176,20200713115600,20200,20200,20200,20150,110
177,20200713115700,20200,20200,20200,20150,1576
178,20200713115800,20200,20200,20200,20150,1114
179,20200713115900,20200,20200,20200,20200,1262
180,20200713120000,20250,20200,20250,20150,1943
181,20200713120100,20200,20250,20250,20200,717
182,20200713120200,20200,20200,20200,20200,98
183,20200713120300,20200,20200,20200,20150,196
184,20200713120400,20200,20200,20200,20150,378
185,20200713120500,20150,20200,20200,20150,534
186,20200713120600,20150,20200,20200,20150,1684
187,20200713120700,20200,20150,20200,20150,672
188,20200713120800,20200,20200,20200,20200,743
189,20200713120900,20200,20250,20250,20200,46
190,20200713121000,20250,20200,20250,20200,1930
191,20200713121100,20250,20300,20300,20250,176
192,20200713121200,20200,20250,20250,20200,575
193,20200713121300,20250,20250,20250,20250,1015
194,20200713121400,20300,20250,20300,20250,397
195,20200713121500,20250,20250,20250,20200,857
196,20200713121600,20200,20250,20250,20200,834
197,20200713121700,20300,20250,20300,20250,195
198,20200713121800,20300,20250,20300,20250,266
199,20200713121900,20300,20300,20300,20300,1408
200,20200713122000,20300,20300,20300,20250,255
201,20200713122100,20300,20300,20350,20250,4630
202,20200713122200,20350,20300,20350,20300,546
203,20200713122300,20250,20350,20350,20250,1363
204,20200713122400,20300,20250,20300,20250,497
205,20200713122500,20250,20300,20300,20250,269
206,20200713122600,20250,20300,20300,20250,1077
207,20200713122700,20300,20250,20300,20250,62
208,20200713122800,20300,20300,20300,20300,94
209,20200713122900,20250,20300,20300,20250,64
210,20200713123000,20250,20250,20250,20200,5452
211,20200713123100,20300,20250,20300,20250,1510
212,20200713123200,20300,20300,20300,20300,348
213,20200713123300,20300,20250,20300,20250,163
214,20200713123400,20300,20250,20300,20250,204
215,20200713123500,20300,20300,20300,20300,147
216,20200713123600,20250,20250,20300,20250,291
217,20200713123700,20300,20250,20300,20250,141
218,20200713123800,20300,20300,20300,20250,101
219,20200713123900,20300,20300,20300,20250,168
220,20200713124000,20300,20300,20300,20300,534
221,20200713124100,20300,20300,20300,20250,1311
222,20200713124200,20300,20300,20300,20250,1123
