2008-12-01,6077.78,6149.92,5915.47,5978.59,489830
2008-12-02,5744.13,5933.5,5653.95,5879.39,534246
2008-12-03,5969.57,6321.25,5960.55,6140.9,1543430
2008-12-04,6222.05,6312.23,5870.38,5924.48,672682
2008-12-05,5924.48,6095.82,5798.24,5987.6,538971
2008-12-08,6204.03,6754.09,6131.88,6582.75,3736117
2008-12-09,6772.13,7123.8,6654.89,6853.28,3057211
2008-12-10,6952.48,7168.89,6781.14,7123.8,1635082
2008-12-11,7195.94,7195.94,6979.53,6979.53,841497
2008-12-12,6880.33,7556.64,6835.24,7213.98,2953664
2008-12-15,7574.68,7863.24,7529.59,7755.03,1634298
2008-12-16,7709.94,8088.68,7502.54,7800.11,1115400
2008-12-17,7899.31,7935.38,7493.53,7619.76,1585273
2008-12-18,7691.9,7800.11,7168.89,7700.93,1367066
2008-12-19,7601.73,7872.25,7529.59,7755.03,1012355
2008-12-22,7881.27,8918.29,7791.1,8918.29,5259539
2008-12-23,9197.82,9919.22,8999.44,9288.0,6596286
2008-12-24,9242.91,9513.44,8710.88,9107.65,4422048
2008-12-26,9468.35,9648.7,8954.35,8999.44,2616883
2008-12-29,9107.65,9333.09,8620.7,9152.74,1957457
2008-12-30,9062.56,9152.74,8801.05,8927.3,1567832
2009-01-02,8927.3,9242.91,8674.81,9107.65,1551873
2009-01-05,9378.17,9648.7,9017.47,9242.91,3119329
2009-01-06,9333.09,9829.05,9242.91,9783.96,3276530
2009-01-07,9964.35,11136.6,9693.79,10370.11,5081757
2009-01-08,10189.74,10730.75,10054.49,10550.48,1690516
2009-01-09,10730.75,10956.23,10370.11,10370.11,1204599
2009-01-12,10189.74,10370.11,9648.7,9738.87,1198299
2009-01-13,9648.7,10099.6,9423.26,10054.49,1445178
2009-01-14,10099.6,10144.62,9783.96,10054.49,723215
2009-01-15,9558.52,10279.87,9333.09,9693.79,1871127
2009-01-16,9829.05,10279.87,9603.61,10279.87,1756911
2009-01-19,10640.61,10775.86,10189.74,10505.36,1528498
2009-01-20,10324.99,10415.22,9829.05,10144.62,1154673
2009-01-21,9603.61,9964.35,9558.52,9874.13,845600
2009-01-22,10370.11,10370.11,9829.05,9874.13,730875
2009-01-23,9738.87,9829.05,9242.91,9288.0,992423
2009-01-28,9603.61,9783.96,9378.17,9693.79,824801
2009-01-29,9738.87,10550.48,9558.52,10144.62,3308869
2009-01-30,9964.35,10279.87,9783.96,10099.6,1051194
2009-02-02,10009.37,10550.48,10009.37,10415.22,1191454
2009-02-03,10595.49,10640.61,10144.62,10279.87,1182602
2009-02-04,10460.24,10866.1,10234.85,10640.61,2452683
2009-02-05,10640.61,10640.61,10099.6,10370.11,1481624
2009-02-06,10505.36,10595.49,9919.22,10144.62,1092815
2009-02-09,10234.85,10279.87,9738.87,10054.49,1250380
2009-02-10,10144.62,10370.11,9964.35,10099.6,843915
2009-02-11,9874.13,9919.22,9648.7,9693.79,647872
2009-02-12,9783.96,10279.87,9648.7,10234.85,1338618
2009-02-13,10324.99,11722.73,10189.74,11271.85,5118458
2009-02-16,11677.61,12534.24,11587.48,12308.86,5499252
2009-02-17,12308.86,12579.36,11587.48,11948.12,5082589
2009-02-18,12128.49,13706.6,12128.49,13706.6,8870073
2009-02-19,14292.72,15464.98,12894.98,13435.99,16358776
2009-02-20,13435.99,14202.49,12398.99,13435.99,9946276
2009-02-23,13751.61,13977.1,12849.87,13841.85,7915397
2009-02-24,13030.24,14337.74,12804.85,14112.35,7757432
2009-02-25,14518.11,14653.36,12038.35,12038.35,7145131
2009-02-26,12218.72,12669.59,10685.73,11361.99,11324547
2009-02-27,11361.99,11767.85,10685.73,10866.1,8039451
2009-03-02,10866.1,11226.74,10550.48,10956.23,5601650
2009-03-03,10640.61,11136.6,10099.6,11091.49,6103615
2009-03-04,11091.49,12624.48,10956.23,12444.11,11400090
2009-03-05,12624.48,13255.72,11857.98,12353.97,10910261
2009-03-06,12173.6,13616.36,12128.49,13075.35,12170762
2009-03-09,14112.35,14382.86,13661.48,14157.47,10432838
2009-03-10,13931.98,14067.24,12489.23,12714.61,9667817
2009-03-11,12985.12,13390.97,12624.48,12985.12,4893995
2009-03-12,13075.35,13526.23,12804.85,13120.47,3425551
2009-03-13,13571.34,13661.48,12489.23,13165.49,5541440
2009-03-16,12985.12,13075.35,12444.11,12444.11,2444466
2009-03-17,12579.36,12940.1,12308.86,12894.98,2774213
