0,20200622090000,38700,38600,38700,38450,6155
1,20200622090100,38600,38700,38700,38550,1620
2,20200622090200,38500,38600,38700,38450,1361
3,20200622090300,38500,38500,38600,38500,545
4,20200622090400,38650,38600,38700,38600,497
5,20200622090500,38650,38600,38700,38600,1261
6,20200622090600,38500,38650,38650,38500,910
7,20200622090700,38500,38550,38550,38450,1371
8,20200622090800,38450,38500,38550,38450,467
9,20200622090900,38500,38500,38500,38450,307
10,20200622091000,38200,38450,38450,38200,1805
11,20200622091100,38350,38400,38400,38200,1167
12,20200622091200,38300,38350,38400,38300,1352
13,20200622091300,38250,38350,38350,38250,1097
14,20200622091400,38300,38250,38350,38250,834
15,20200622091500,38450,38300,38450,38300,874
16,20200622091600,38400,38500,38500,38400,729
17,20200622091700,38450,38400,38500,38350,1175
18,20200622091800,38500,38450,38500,38450,642
19,20200622091900,38550,38450,38550,38450,288
20,20200622092000,38550,38550,38600,38500,273
21,20200622092100,38450,38500,38500,38400,1433
22,20200622092200,38400,38400,38450,38400,903
23,20200622092300,38300,38350,38400,38300,2189
24,20200622092400,38350,38350,38350,38300,944
25,20200622092500,38350,38350,38400,38350,822
26,20200622092600,38350,38300,38400,38300,1107
27,20200622092700,38350,38350,38400,38350,522
28,20200622092800,38300,38350,38350,38250,4854
29,20200622092900,38300,38250,38300,38200,2223
30,20200622093000,38350,38350,38350,38300,263
31,20200622093100,38350,38350,38400,38300,487
32,20200622093200,38350,38350,38400,38300,1594
33,20200622093300,38250,38350,38400,38250,1693
34,20200622093400,38150,38250,38300,38150,4957
35,20200622093500,38200,38100,38200,38050,1956
36,20200622093600,38100,38100,38150,38050,379
37,20200622093700,38100,38100,38150,38100,492
38,20200622093800,38000,38100,38100,38000,2991
39,20200622093900,38050,38050,38150,38000,731
40,20200622094000,38050,38150,38150,38050,377
41,20200622094100,38100,38050,38150,38050,972
42,20200622094200,38100,38150,38150,38100,228
43,20200622094300,38100,38100,38200,38100,171
44,20200622094400,38150,38150,38150,38150,130
45,20200622094500,38350,38150,38350,38150,564
46,20200622094600,38300,38350,38400,38300,207
47,20200622094700,38250,38300,38300,38250,169
48,20200622094800,38200,38250,38250,38200,342
49,20200622094900,38200,38200,38400,38200,432
50,20200622095000,38150,38200,38250,38150,610
51,20200622095100,38250,38150,38250,38150,150
52,20200622095200,38250,38200,38300,38200,175
53,20200622095300,38200,38250,38250,38200,190
54,20200622095400,38250,38200,38250,38200,371
55,20200622095500,38150,38200,38200,38150,107
56,20200622095600,38200,38150,38200,38150,296
57,20200622095700,38150,38150,38200,38150,274
58,20200622095800,38250,38150,38300,38150,775
59,20200622095900,38300,38250,38300,38200,277
60,20200622100000,38200,38250,38250,38150,885
61,20200622100100,38200,38200,38250,38150,399
62,20200622100200,38300,38200,38300,38200,379
63,20200622100300,38300,38300,38350,38300,239
64,20200622100400,38350,38350,38350,38300,208
65,20200622100500,38250,38300,38350,38250,504
66,20200622100600,38250,38250,38250,38200,301
67,20200622100700,38250,38250,38250,38200,482
68,20200622100800,38300,38250,38350,38200,754
69,20200622100900,38400,38350,38450,38350,156
70,20200622101000,38350,38400,38400,38350,150
71,20200622101100,38300,38300,38350,38300,78
72,20200622101200,38350,38350,38350,38300,326
73,20200622101300,38400,38400,38400,38350,122
74,20200622101400,38300,38350,38350,38300,235
75,20200622101500,38300,38350,38350,38300,34
76,20200622101600,38300,38350,38350,38300,104
77,20200622101700,38300,38350,38350,38300,138
78,20200622101800,38350,38300,38350,38300,192
79,20200622101900,38300,38300,38350,38300,206
80,20200622102000,38250,38300,38350,38250,598
81,20200622102100,38350,38250,38350,38250,331
82,20200622102200,38350,38350,38350,38300,260
83,20200622102300,38300,38350,38350,38300,107
84,20200622102400,38300,38300,38300,38300,14
85,20200622102500,38350,38350,38350,38300,47
86,20200622102600,38300,38300,38350,38300,487
87,20200622102700,38300,38350,38350,38300,200
88,20200622102800,38300,38350,38350,38250,441
89,20200622102900,38300,38250,38350,38250,372
90,20200622103000,38250,38300,38300,38250,117
91,20200622103100,38300,38300,38350,38300,140
92,20200622103200,38300,38300,38300,38250,1150
93,20200622103300,38300,38350,38350,38300,55
94,20200622103400,38350,38350,38350,38300,35
95,20200622103500,38350,38300,38350,38300,92
96,20200622103600,38450,38350,38500,38300,1149
97,20200622103700,38450,38500,38500,38450,420
98,20200622103800,38500,38450,38500,38450,604
99,20200622103900,38450,38450,38500,38450,43
100,20200622104000,38450,38500,38500,38450,52
101,20200622104100,38500,38500,38500,38450,136
102,20200622104200,38450,38500,38500,38450,444
103,20200622104300,38500,38500,38500,38500,86
104,20200622104400,38500,38500,38500,38450,64
105,20200622104500,38500,38500,38500,38500,65
106,20200622104600,38500,38500,38500,38450,144
107,20200622104700,38450,38500,38500,38450,212
108,20200622104800,38500,38500,38500,38500,47
109,20200622104900,38500,38500,38500,38450,81
110,20200622105000,38500,38450,38500,38450,124
111,20200622105100,38500,38450,38500,38450,97
112,20200622105200,38500,38500,38550,38500,1314
113,20200622105300,38500,38500,38500,38500,441
114,20200622105400,38450,38500,38500,38450,1187
115,20200622105500,38450,38450,38450,38450,216
116,20200622105600,38350,38400,38400,38350,1090
117,20200622105700,38400,38400,38400,38350,82
118,20200622105800,38350,38400,38400,38350,117
119,20200622105900,38350,38350,38400,38350,298
120,20200622110000,38350,38300,38350,38300,230
121,20200622110100,38350,38350,38400,38350,109
122,20200622110200,38400,38350,38400,38300,160
123,20200622110400,38350,38350,38350,38350,348
124,20200622110500,38350,38350,38350,38300,120
125,20200622110600,38400,38350,38400,38350,259
126,20200622110700,38400,38400,38400,38350,70
127,20200622110800,38500,38350,38500,38350,911
128,20200622110900,38500,38450,38500,38450,284
129,20200622111000,38500,38500,38500,38500,66
130,20200622111100,38500,38500,38500,38450,470
131,20200622111200,38450,38500,38500,38450,124
132,20200622111300,38500,38450,38500,38450,346
133,20200622111400,38400,38400,38450,38400,45
