Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-04-09,70841.77,73509.84,69369.73,72221.8,503695,0.0,0
2009-04-10,72681.82,73509.85,70013.76,71577.8,444625,0.0,0
2009-04-13,70933.79,71577.8,69461.75,69461.75,559178,0.0,0
2009-04-14,69369.74,71393.79,68541.72,69921.75,487987,0.0,0
2009-04-15,69185.74,71393.79,68265.72,71209.79,400815,0.0,0
2009-04-16,71853.8,72773.82,69553.74,69921.75,391112,0.0,0
2009-04-17,70473.76,72865.82,69737.74,71669.79,578741,0.0,0
2009-04-20,72681.82,73141.84,70565.77,71301.79,265883,0.0,0
2009-04-21,69461.73,80226.0,69461.73,77557.93,870436,0.0,0
2009-04-22,79765.99,82802.07,78569.96,80686.02,749467,0.0,0
2009-04-23,80410.02,82802.08,79213.99,81238.04,561468,0.0,0
2009-04-24,81698.04,83630.09,79213.98,80686.02,485043,0.0,0
2009-04-27,79858.0,81146.03,77833.95,79581.99,401223,0.0,0
2009-04-28,79582.0,80410.02,76453.92,76453.92,374601,0.0,0
2009-04-29,78201.96,82894.08,77097.93,82802.08,763115,0.0,0
2009-04-30,84182.12,87310.2,83814.11,84642.13,622664,0.0,0
2009-05-04,86206.16,86206.16,82342.06,85102.13,438068,0.0,0
2009-05-06,83354.09,83998.1,81330.04,82618.07,657513,0.0,0
2009-05-07,82526.07,82618.08,78845.98,80870.03,878434,0.0,0
2009-05-08,80870.02,81882.05,79029.98,80318.01,364599,0.0,0
2009-05-11,80686.02,82158.06,80042.01,80962.03,387380,0.0,0
2009-05-12,79766.0,82802.07,79766.0,80778.02,429870,0.0,0
2009-05-13,81514.05,81790.05,79674.0,81790.05,364445,0.0,0
2009-05-14,80870.03,82066.06,79674.0,79674.0,314431,0.0,0
2009-05-15,80410.02,84734.12,80134.01,82894.08,755389,0.0,0
2009-05-18,84826.13,86298.17,82802.08,83722.1,776742,0.0,0
2009-05-19,85562.15,85746.16,83538.1,85470.15,455596,0.0,0
2009-05-20,85286.14,90070.26,85194.14,90070.26,687496,0.0,0
2009-05-21,90070.24,91818.29,86206.15,86942.16,651608,0.0,0
2009-05-22,85562.14,90990.28,85286.14,87954.2,857829,0.0,0
2009-05-25,87586.2,89150.24,76821.93,87218.19,506131,0.0,0
2009-05-26,87034.17,87218.18,83906.1,84734.12,481938,0.0,0
2009-05-27,88138.2,96142.4,87586.19,93842.34,1961420,0.0,0
2009-05-28,93842.36,94762.39,90254.27,93382.35,756664,0.0,0
2009-05-29,93842.35,98442.46,91818.3,95222.38,909445,0.0,0
2009-06-01,95682.39,97982.44,94762.36,97062.42,402709,0.0,0
2009-06-02,97982.45,97982.45,91818.29,93842.34,782896,0.0,0
2009-06-03,93382.35,93382.35,90806.29,93382.35,510995,0.0,0
2009-06-04,93382.34,93382.34,89242.23,89242.23,534404,0.0,0
2009-06-05,89794.24,91450.28,84918.12,88230.2,944694,0.0,0
2009-06-08,89426.23,91726.29,89334.23,89886.24,579983,0.0,0
2009-06-09,91174.29,91266.29,85102.13,85378.14,992325,0.0,0
2009-06-10,87402.19,88046.21,85010.13,88046.21,713049,0.0,0
2009-06-11,87954.21,89058.24,87034.19,87402.2,431099,0.0,0
2009-06-12,87954.21,89794.26,87770.21,88782.23,454684,0.0,0
2009-06-15,88138.21,88690.22,85930.15,86390.16,336741,0.0,0
2009-06-16,85562.15,87310.19,85010.13,86482.17,272846,0.0,0
2009-06-17,86482.17,87310.19,85378.14,86390.16,222498,0.0,0
2009-06-18,86298.17,88782.23,85654.15,86114.16,395563,0.0,0
2009-06-19,87402.2,91634.3,87126.19,91082.29,993509,0.0,0
2009-06-22,92462.32,94762.37,90162.26,91358.29,796481,0.0,0
2009-06-23,89610.25,90346.27,88138.21,88414.22,512087,0.0,0
2009-06-24,89610.24,91634.29,89150.23,91266.28,591387,0.0,0
2009-06-25,91910.3,95682.39,91818.3,95222.38,922696,0.0,0
2009-06-26,96602.43,97522.45,93842.36,96142.41,758624,0.0,0
2009-06-29,97062.42,100282.5,93842.34,97062.42,642642,0.0,0
2009-06-30,96602.42,97522.44,92462.31,95222.38,639324,0.0,0
2009-07-01,93382.34,95222.39,91910.3,92002.3,402655,0.0,0
2009-07-02,92922.33,95222.39,92002.31,92922.33,348512,0.0,0
2009-07-03,91174.29,96142.42,91082.29,95682.41,331985,0.0,0
2009-07-06,95682.41,96602.44,94302.38,96602.44,289520,0.0,0
2009-07-07,96142.41,98902.48,95682.4,97982.45,482147,0.0,0
2009-07-08,97062.43,97522.45,95682.4,97522.45,262359,0.0,0
2009-07-09,98442.48,100742.54,96602.44,96602.44,399125,0.0,0
2009-07-10,97982.46,99822.51,93842.36,94302.37,462686,0.0,0
2009-07-13,93382.34,93842.35,89058.23,89242.23,550216,0.0,0
2009-07-14,90990.28,94762.37,90438.27,92002.3,586952,0.0,0
2009-07-15,94302.37,95682.4,93842.36,94302.37,293111,0.0,0
2009-07-16,95222.39,95222.39,91726.3,92922.33,461409,0.0,0
2009-07-17,93382.33,95682.39,92922.32,93842.34,368643,0.0,0
2009-07-20,95222.39,98902.48,94302.37,98902.48,584043,0.0,0
2009-07-21,98902.48,98902.48,95222.39,96142.41,493374,0.0,0
2009-07-22,96602.43,97062.44,93382.35,95682.41,548266,0.0,0
2009-07-23,96142.43,99362.51,95682.41,96602.44,452051,0.0,0
2009-07-24,97982.47,97982.47,94762.39,96602.44,280457,0.0,0
2009-07-27,97062.43,97982.46,96142.41,97522.45,359700,0.0,0
2009-07-28,96602.42,97522.44,94762.37,95222.38,348849,0.0,0
2009-07-29,95222.39,95222.39,92002.3,92002.3,591438,0.0,0
2009-07-30,92002.31,93382.35,90438.28,91910.31,663150,0.0,0
2009-07-31,92462.31,93842.34,91634.29,93842.34,516664,0.0,0
2009-08-03,94762.38,102122.56,92922.33,101202.54,1341480,0.0,0
2009-08-04,103962.61,104882.63,98902.48,100282.52,1431571,0.0,0
2009-08-05,100742.53,101202.54,97982.46,98442.47,485721,0.0,0
2009-08-06,97982.46,102122.56,97522.45,102122.56,585715,0.0,0
2009-08-07,101662.55,104882.64,99362.5,101662.55,530766,0.0,0
2009-08-10,101662.55,106262.66,101202.54,105342.64,848954,0.0,0
2009-08-11,105342.63,109022.73,104882.62,109022.73,794493,0.0,0
2009-08-12,108102.7,111782.8,106262.66,111782.8,804534,0.0,0
2009-08-13,112702.84,113622.86,110402.78,110862.79,523166,0.0,0
2009-08-14,112242.83,114082.88,108102.73,109942.77,552440,0.0,0
2009-08-17,110402.78,114542.88,109022.74,110862.79,693081,0.0,0
2009-08-18,109942.76,115922.91,109482.75,115922.91,777106,0.0,0
2009-08-19,118222.96,121903.06,116382.92,116842.93,1068753,0.0,0
2009-08-20,118222.97,121903.06,114542.88,120983.04,812827,0.0,0
2009-08-21,120523.04,126043.18,119143.0,125583.16,670042,0.0,0
2009-08-24,128343.21,137083.43,127423.19,134323.36,811988,0.0,0
2009-08-25,132483.33,137083.45,131103.3,134783.39,621769,0.0,0
2009-08-26,134783.36,135243.37,126963.16,127423.17,853341,0.0,0
2009-08-27,125583.16,130183.28,125123.15,128343.23,809147,0.0,0
2009-08-28,131563.29,134783.37,129723.24,134323.36,753104,0.0,0
2009-08-31,134323.38,137083.44,129723.26,136163.42,620251,0.0,0
2009-09-01,135243.42,144443.65,133863.38,143523.62,975282,0.0,0
2009-09-02,140303.52,151343.79,140303.52,145823.66,1048217,0.0,0
2009-09-03,145823.66,146283.68,136163.42,136163.42,1098467,0.0,0
2009-09-04,137543.46,142143.57,133403.35,138003.47,1093786,0.0,0
2009-09-07,141223.53,147663.69,137083.43,144903.62,960325,0.0,0
2009-09-08,147663.71,157323.96,147203.7,152263.83,1565213,0.0,0
2009-09-09,154563.87,157783.95,148123.7,151803.8,1105997,0.0,0
2009-09-10,151803.82,154103.87,144443.63,148583.73,1285755,0.0,0
2009-09-11,148583.72,152723.82,142603.57,146743.67,913911,0.0,0
2009-09-14,146283.66,146743.67,138923.47,143063.58,1068363,0.0,0
2009-09-15,144903.64,152263.83,142143.57,152263.83,1062963,0.0,0
2009-09-16,155483.93,161004.07,150883.81,160084.05,1774212,0.0,0
2009-09-17,161464.06,161924.08,154563.89,156403.94,1127052,0.0,0
2009-09-18,155023.87,157783.94,152263.8,154563.86,817669,0.0,0
2009-09-21,154563.89,155483.91,150883.8,150883.8,547874,0.0,0
2009-09-22,150883.76,161004.01,150423.75,160544.0,1208578,0.0,0
2009-09-23,160544.04,164684.14,157783.97,161464.06,994230,0.0,0
2009-09-24,156863.94,157783.96,152263.82,155023.89,1254836,0.0,0
