Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-05-05,2577.43,2590.78,2552.39,2567.34,158400,0,0
2009-05-06,2563.56,2596.93,2552.63,2592.52,160800,0,0
2009-05-07,2612.12,2622.11,2566.12,2597.45,181800,0,0
2009-05-08,2586.76,2634.06,2574.57,2625.65,162000,0,0
2009-05-11,2646.29,2663.95,2579.75,2579.75,178200,0,0
2009-05-12,2562.36,2619.69,2558.96,2618.17,123000,0,0
2009-05-13,2629.03,2670.21,2608.32,2663.77,145800,0,0
2009-05-14,2631.45,2651.49,2610.22,2639.89,124800,0,0
2009-05-15,2646.89,2661.37,2623.36,2645.26,110800,0,0
2009-05-18,2632.57,2656.84,2589.61,2652.78,119000,0,0
2009-05-19,2679.4,2688.11,2660.56,2676.68,147400,0,0
2009-05-20,2680.55,2686.34,2651.01,2651.41,138200,0,0
2009-05-21,2639.14,2663.23,2598.87,2610.62,139000,0,0
2009-05-22,2595.99,2617.75,2578.59,2597.6,99200,0,0
2009-05-25,2555.34,2618.36,2538.62,2610.01,112000,0,0
2009-05-26,2615.01,2618.8,2585.91,2588.57,114600,0,0
2009-05-27,2601.24,2635.31,2592.79,2632.93,103200,0,0
2009-06-01,2668.4,2726.72,2668.4,2721.28,148000,0,0
2009-06-02,2739.44,2750.88,2713.47,2724.3,156400,0,0
2009-06-03,2722.27,2778.68,2717.86,2778.59,155600,0,0
2009-06-04,2753.25,2778.24,2728.2,2767.24,170800,0,0
2009-06-05,2783.86,2791.65,2750.38,2753.89,146600,0,0
2009-06-08,2753.34,2795.15,2729.03,2768.34,133200,0,0
2009-06-09,2766.51,2788.37,2721.85,2787.89,132600,0,0
2009-06-10,2796.9,2820.57,2790.0,2816.25,145200,0,0
2009-06-11,2812.28,2828.74,2787.45,2797.32,134200,0,0
2009-06-12,2793.97,2812.68,2722.22,2743.76,127600,0,0
2009-06-15,2743.03,2790.98,2727.74,2789.55,106200,0,0
2009-06-16,2762.74,2797.48,2753.69,2776.02,103400,0,0
2009-06-17,2771.52,2813.61,2744.22,2810.12,110800,0,0
2009-06-18,2812.99,2855.42,2810.85,2853.9,138800,0,0
2009-06-19,2861.18,2886.5,2847.36,2880.49,153000,0,0
2009-06-22,2900.57,2923.24,2884.13,2896.3,147000,0,0
2009-06-23,2853.49,2941.05,2841.9,2892.7,144400,0,0
2009-06-24,2889.05,2923.47,2880.28,2922.3,140600,0,0
2009-06-25,2926.62,2946.9,2909.09,2925.05,119600,0,0
2009-06-26,2930.5,2937.61,2910.34,2928.21,109600,0,0
2009-06-29,2930.31,2976.92,2918.39,2975.31,128600,0,0
2009-06-30,2990.12,2997.27,2953.36,2959.36,125800,0,0
2009-07-01,2950.17,3009.71,2947.69,3008.15,138200,0,0
2009-07-02,3015.08,3062.56,3015.08,3060.25,162000,0,0
2009-07-03,3035.81,3088.86,3029.55,3088.37,159400,0,0
2009-07-06,3091.48,3128.31,3090.1,3124.67,183200,0,0
2009-07-07,3118.27,3130.07,3077.48,3089.45,178800,0,0
2009-07-08,3057.46,3097.96,3011.21,3080.77,155400,0,0
2009-07-09,3073.52,3123.51,3064.21,3123.03,167200,0,0
2009-07-10,3124.79,3140.04,3099.99,3113.93,161200,0,0
2009-07-13,3098.96,3112.88,3076.3,3080.56,156600,0,0
2009-07-14,3088.58,3147.59,3088.58,3145.16,161600,0,0
2009-07-15,3156.62,3188.91,3156.62,3188.55,196000,0,0
2009-07-16,3209.77,3221.07,3175.96,3183.74,191200,0,0
2009-07-17,3181.06,3197.23,3158.57,3189.74,164600,0,0
2009-07-20,3203.89,3269.18,3192.9,3266.92,198800,0,0
2009-07-21,3275.67,3279.59,3207.5,3213.21,197600,0,0
2009-07-22,3207.99,3301.43,3207.26,3296.61,168200,0,0
2009-07-23,3301.1,3331.06,3289.22,3328.49,166400,0,0
2009-07-24,3343.76,3398.05,3306.91,3372.6,189800,0,0
2009-07-27,3377.72,3435.93,3376.29,3435.21,197600,0,0
2009-07-28,3434.32,3439.92,3392.43,3438.37,204200,0,0
2009-07-29,3419.99,3454.02,3174.21,3266.43,275800,0,0
2009-07-30,3281.2,3336.64,3215.75,3321.56,198000,0,0
2009-07-31,3354.68,3414.15,3333.72,3412.06,193800,0,0
2009-08-03,3429.69,3465.17,3398.45,3462.59,200800,0,0
2009-08-04,3477.11,3478.01,3404.82,3471.44,211400,0,0
2009-08-05,3467.05,3468.1,3385.42,3428.5,202600,0,0
2009-08-06,3401.48,3419.74,3309.61,3356.33,174800,0,0
2009-08-07,3352.66,3374.46,3244.1,3260.69,153200,0,0
2009-08-10,3287.76,3307.89,3201.06,3249.76,126600,0,0
2009-08-11,3261.41,3273.02,3222.71,3264.73,103800,0,0
2009-08-12,3255.99,3255.99,3104.56,3112.72,134400,0,0
2009-08-13,3112.57,3150.36,3060.12,3140.56,117000,0,0
2009-08-14,3138.15,3146.0,3039.3,3046.97,125800,0,0
2009-08-17,2994.87,3020.26,2867.39,2870.63,125000,0,0
2009-08-18,2845.33,2920.64,2827.11,2910.88,106200,0,0
2009-08-19,2916.09,2929.06,2761.4,2785.58,114400,0,0
2009-08-20,2798.37,2914.64,2798.37,2911.58,110000,0,0
2009-08-21,2905.05,2969.52,2883.27,2960.77,126800,0,0
2009-08-24,2982.19,3004.9,2944.92,2993.43,122800,0,0
2009-08-25,2980.1,2980.1,2823.64,2915.8,145200,0,0
2009-08-26,2889.74,2995.8,2872.26,2967.59,130400,0,0
2009-08-27,2947.83,2988.03,2909.89,2946.4,136800,0,0
2009-08-28,2938.42,2949.43,2843.11,2860.69,123000,0,0
2009-08-31,2817.63,2817.63,2663.0,2667.75,118200,0,0
2009-09-01,2649.17,2727.08,2639.76,2683.72,98000,0,0
2009-09-02,2681.33,2729.71,2669.22,2714.97,84000,0,0
2009-09-03,2722.3,2854.16,2715.62,2845.02,129800,0,0
2009-09-04,2841.17,2875.98,2827.58,2861.61,128800,0,0
2009-09-07,2877.62,2919.35,2860.0,2881.12,131200,0,0
2009-09-08,2865.7,2931.23,2831.85,2930.48,128000,0,0
2009-09-09,2944.17,2962.29,2900.11,2946.26,130800,0,0
2009-09-10,2934.96,2958.95,2911.21,2924.88,105800,0,0
2009-09-11,2917.19,2999.33,2915.9,2989.79,123200,0,0
2009-09-14,2990.93,3033.08,2984.83,3026.74,143800,0,0
2009-09-15,3029.1,3050.43,2999.43,3033.73,144400,0,0
2009-09-16,3027.51,3028.56,2960.59,2999.71,147400,0,0
2009-09-17,3015.59,3064.23,3015.59,3060.26,160800,0,0
2009-09-18,3063.31,3068.03,2940.83,2962.67,168000,0,0
2009-09-21,2937.93,2968.7,2871.65,2967.01,136200,0,0
2009-09-22,2956.13,2982.9,2896.94,2897.55,124000,0,0
2009-09-23,2897.81,2924.2,2825.86,2842.72,107600,0,0
2009-09-24,2824.58,2886.26,2783.11,2853.55,102600,0,0
2009-09-25,2836.7,2864.07,2812.92,2838.84,75200,0,0
2009-09-28,2844.37,2857.95,2752.77,2763.52,71800,0,0
2009-09-29,2763.76,2779.69,2712.3,2754.54,73600,0,0
2009-09-30,2772.57,2803.86,2763.71,2779.43,64800,0,0
2009-10-09,2840.13,2912.55,2834.62,2911.72,85600,0,0
2009-10-12,2927.02,2932.08,2893.57,2894.48,88200,0,0
2009-10-13,2889.79,2937.82,2886.96,2936.19,80000,0,0
2009-10-14,2945.67,3010.61,2943.74,2970.53,129600,0,0
2009-10-15,2994.89,3014.26,2967.11,2979.79,98600,0,0
2009-10-16,2992.75,3008.18,2931.92,2976.63,92200,0,0
2009-10-19,2974.64,3039.6,2962.31,3038.27,120600,0,0
2009-10-20,3062.55,3084.94,3053.64,3084.45,143600,0,0
2009-10-21,3080.52,3105.51,3062.56,3070.59,135400,0,0
2009-10-22,3068.68,3080.66,3045.03,3051.41,103000,0,0
2009-10-23,3057.39,3123.46,3057.39,3107.85,138600,0,0
2009-10-26,3114.29,3123.36,3083.18,3109.57,114800,0,0
2009-10-27,3086.09,3086.09,3020.49,3021.46,120800,0,0
2009-10-28,3014.18,3038.06,2974.26,3031.33,101000,0,0
2009-10-29,2975.2,2993.44,2952.01,2960.47,110200,0,0
2009-10-30,3007.25,3027.13,2983.93,2995.85,104800,0,0
2009-11-02,2933.82,3077.91,2923.52,3076.65,137200,0,0
2009-11-03,3085.74,3121.2,3078.94,3114.23,150600,0,0
2009-11-04,3119.31,3141.45,3096.35,3128.54,145400,0,0
2009-11-05,3133.5,3158.72,3122.52,3155.05,145400,0,0
2009-11-06,3176.14,3183.57,3156.99,3164.04,163400,0,0
2009-11-09,3162.15,3176.66,3141.77,3175.58,139200,0,0
2009-11-10,3203.17,3211.1,3176.25,3178.61,142400,0,0
2009-11-11,3176.31,3186.59,3149.07,3175.19,126800,0,0
2009-11-12,3181.46,3199.87,3163.08,3172.95,138000,0,0
2009-11-13,3164.65,3189.09,3127.5,3187.65,151200,0,0
2009-11-16,3206.43,3275.55,3206.43,3275.05,200400,0,0
2009-11-17,3291.04,3298.38,3275.3,3282.89,166000,0,0
2009-11-18,3287.26,3315.87,3274.21,3303.23,158600,0,0
2009-11-19,3311.19,3329.03,3285.8,3320.61,174600,0,0
2009-11-20,3309.38,3332.53,3280.18,3308.35,176000,0,0
2009-11-23,3312.97,3339.3,3305.5,3338.66,169600,0,0
2009-11-24,3352.22,3361.39,3214.03,3223.53,250200,0,0
2009-11-25,3214.81,3291.17,3188.02,3290.17,189000,0,0
2009-11-26,3296.01,3305.33,3160.35,3170.98,218000,0,0
2009-11-27,3137.3,3169.75,3080.89,3096.26,148800,0,0
2009-11-30,3114.29,3195.88,3114.29,3195.3,138800,0,0
2009-12-01,3191.06,3240.66,3173.42,3235.36,165200,0,0
2009-12-02,3252.98,3278.27,3245.96,3269.75,175000,0,0
2009-12-03,3268.0,3270.37,3227.77,3264.63,159200,0,0
2009-12-04,3256.61,3319.13,3214.84,3317.04,216000,0,0
2009-12-07,3313.06,3334.01,3302.13,3331.9,139800,0,0
2009-12-08,3330.33,3330.38,3260.67,3296.66,137000,0,0
2009-12-09,3258.0,3284.65,3228.2,3239.57,115000,0,0
2009-12-10,3258.35,3276.13,3225.56,3254.26,94400,0,0
2009-12-11,3260.45,3280.94,3242.37,3247.32,91600,0,0
2009-12-14,3246.95,3315.03,3178.23,3302.9,118200,0,0
2009-12-15,3283.6,3303.18,3267.94,3274.46,101400,0,0
2009-12-16,3262.86,3299.33,3246.61,3255.21,103800,0,0
2009-12-17,3261.61,3272.98,3176.63,3179.08,105600,0,0
2009-12-18,3154.81,3169.58,3108.03,3113.89,101800,0,0
2009-12-21,3108.07,3123.99,3088.0,3122.97,74600,0,0
2009-12-22,3126.61,3129.31,3039.86,3050.52,85000,0,0
2009-12-23,3048.2,3078.84,3041.35,3073.78,80000,0,0
2009-12-24,3080.87,3156.53,3075.11,3153.41,102400,0,0
2009-12-25,3149.23,3154.77,3128.15,3141.35,84600,0,0
2009-12-28,3148.86,3202.09,3148.86,3188.78,91200,0,0
2009-12-29,3190.17,3212.52,3166.76,3211.76,102600,0,0
2009-12-30,3211.83,3267.0,3206.22,3262.6,129400,0,0
2009-12-31,3265.0,3282.21,3250.03,3277.14,116600,0,0
2010-01-04,3289.75,3295.28,3243.32,3243.76,109400,0,0
2010-01-05,3254.47,3290.51,3221.46,3282.18,126200,0,0
2010-01-06,3277.52,3295.87,3253.04,3254.22,123600,0,0
2010-01-07,3253.99,3268.82,3176.71,3192.78,128600,0,0
2010-01-08,3177.26,3198.92,3149.02,3196.0,98400,0,0
2010-01-11,3301.61,3306.75,3197.33,3212.75,136400,0,0
2010-01-12,3205.71,3275.2,3180.08,3273.97,140600,0,0
2010-01-13,3204.98,3232.82,3165.49,3172.66,158400,0,0
2010-01-14,3183.38,3219.02,3165.59,3215.55,136000,0,0
2010-01-15,3217.19,3241.81,3197.22,3224.15,120600,0,0
2010-01-18,3213.64,3238.24,3202.21,3237.1,135000,0,0
2010-01-19,3242.22,3268.81,3236.84,3246.87,130000,0,0
2010-01-20,3252.04,3255.13,3148.33,3151.85,158200,0,0
2010-01-21,3154.19,3176.15,3126.9,3158.86,114400,0,0
2010-01-22,3118.72,3147.83,3062.63,3128.59,137800,0,0
2010-01-25,3103.32,3137.0,3092.93,3094.41,78400,0,0
2010-01-26,3094.85,3107.2,3001.96,3019.39,93600,0,0
2010-01-27,3020.54,3028.65,2972.63,2986.61,76600,0,0
2010-01-28,2985.21,3006.04,2963.89,2994.14,73400,0,0
2010-01-29,2979.74,3024.85,2968.45,2989.29,80400,0,0
2010-02-01,2981.37,2981.37,2912.89,2941.36,88200,0,0
2010-02-02,2955.75,2990.75,2930.56,2934.71,82400,0,0
2010-02-03,2945.03,3005.13,2890.02,3003.83,101000,0,0
2010-02-04,2983.05,3015.13,2968.68,2995.31,100000,0,0
2010-02-05,2936.2,2959.23,2918.91,2939.4,97200,0,0
2010-02-08,2936.45,2954.27,2922.19,2935.17,63400,0,0
2010-02-09,2932.09,2957.47,2929.21,2948.84,62200,0,0
2010-02-10,2967.14,2983.18,2958.22,2982.5,55600,0,0
2010-02-11,2985.08,3001.64,2976.08,2985.5,56600,0,0
2010-02-12,2996.09,3018.86,2993.44,3018.13,56000,0,0
2010-02-22,3016.7,3026.66,3002.81,3003.4,68600,0,0
2010-02-23,2998.91,2998.91,2938.75,2982.57,80400,0,0
2010-02-24,2964.98,3023.74,2955.07,3022.18,93000,0,0
2010-02-25,3026.66,3063.0,3022.37,3060.62,119600,0,0
2010-02-26,3053.5,3067.52,3041.69,3051.94,101200,0,0
2010-03-01,3057.01,3093.09,3054.55,3087.84,111000,0,0
2010-03-02,3089.71,3095.99,3060.96,3073.11,105400,0,0
2010-03-03,3074.1,3098.46,3061.47,3097.0,117200,0,0
2010-03-04,3098.07,3102.4,3016.22,3023.37,126400,0,0
2010-03-05,3026.64,3044.17,3011.09,3031.06,92200,0,0
2010-03-08,3036.42,3058.83,3030.91,3053.23,81000,0,0
2010-03-09,3053.26,3084.85,3028.69,3069.14,92400,0,0
2010-03-10,3067.15,3085.99,3034.74,3048.93,84600,0,0
2010-03-11,3050.64,3070.94,3025.31,3051.28,79800,0,0
2010-03-12,3051.47,3057.52,3011.97,3013.41,71400,0,0
2010-03-15,3010.72,3013.52,2963.49,2976.94,63800,0,0
2010-03-16,2974.49,2993.84,2963.44,2992.84,59600,0,0
2010-03-17,2999.81,3050.76,2994.89,3050.48,87000,0,0
2010-03-18,3053.16,3063.59,3035.02,3046.09,91400,0,0
2010-03-19,3046.75,3069.66,3031.02,3067.75,88400,0,0
2010-03-22,3069.66,3083.34,3061.76,3074.58,96400,0,0
2010-03-23,3076.96,3082.97,3051.21,3053.12,92800,0,0
2010-03-24,3058.93,3076.75,3052.21,3056.81,89200,0,0
2010-03-25,3051.35,3051.35,3012.31,3019.18,90200,0,0
2010-03-26,3017.22,3067.71,3009.91,3059.72,93000,0,0
2010-03-29,3076.05,3130.28,3071.69,3123.8,131800,0,0
2010-03-30,3123.83,3132.58,3113.77,3128.47,102400,0,0
2010-03-31,3129.57,3130.11,3101.76,3109.1,101200,0,0
2010-04-01,3111.94,3148.34,3111.94,3147.42,126800,0,0
2010-04-02,3154.77,3159.6,3141.87,3157.96,122800,0,0
2010-04-06,3170.61,3177.97,3141.93,3158.68,116800,0,0
2010-04-07,3156.31,3161.08,3132.24,3148.22,103600,0,0
2010-04-08,3143.45,3143.83,3110.26,3118.71,114600,0,0
2010-04-09,3118.93,3146.46,3114.79,3145.35,105400,0,0
2010-04-12,3151.89,3156.21,3111.9,3129.26,138000,0,0
2010-04-13,3129.69,3173.63,3101.48,3161.25,144000,0,0
2010-04-14,3161.55,3167.66,3145.55,3166.18,106400,0,0
2010-04-15,3168.14,3181.66,3135.99,3164.97,106200,0,0
2010-04-16,3159.67,3159.67,3121.36,3130.3,81000,0,0
2010-04-19,3096.78,3096.78,2977.77,2980.3,129400,0,0
2010-04-20,2980.08,2998.91,2941.35,2979.53,101800,0,0
2010-04-21,2984.62,3034.33,2972.1,3033.28,116400,0,0
2010-04-22,3021.29,3023.64,2978.46,2999.48,121800,0,0
2010-04-23,2995.57,3015.63,2966.78,2983.54,103600,0,0
2010-04-26,2988.08,2996.83,2965.83,2969.5,89200,0,0
2010-04-27,2962.15,2962.15,2866.34,2907.93,108200,0,0
2010-04-28,2883.17,2916.68,2865.47,2900.33,83800,0,0
2010-04-29,2912.2,2928.93,2867.94,2868.43,89400,0,0
2010-04-30,2867.65,2875.81,2820.95,2870.61,88800,0,0
2010-05-04,2821.35,2862.55,2809.13,2835.28,66000,0,0
2010-05-05,2804.51,2857.29,2770.33,2857.15,95400,0,0
2010-05-06,2838.95,2838.95,2735.0,2739.7,92600,0,0
2010-05-07,2685.99,2732.18,2665.81,2688.38,92000,0,0
2010-05-10,2690.86,2713.06,2646.59,2698.76,81800,0,0
2010-05-11,2745.6,2751.07,2638.53,2647.57,87800,0,0
2010-05-12,2628.02,2668.12,2604.2,2655.71,82600,0,0
2010-05-13,2653.58,2711.07,2646.9,2710.51,83000,0,0
2010-05-14,2692.1,2712.86,2677.19,2696.63,73400,0,0
2010-05-17,2663.88,2663.88,2557.24,2559.93,82600,0,0
2010-05-18,2555.14,2603.32,2529.62,2594.78,82800,0,0
2010-05-19,2581.63,2623.96,2554.98,2587.81,71400,0,0
2010-05-20,2571.54,2609.64,2551.45,2555.94,66400,0,0
2010-05-21,2492.57,2584.45,2481.97,2583.52,83800,0,0
2010-05-24,2596.32,2680.49,2596.32,2673.42,112400,0,0
2010-05-25,2654.36,2659.74,2609.09,2622.63,93200,0,0
2010-05-26,2620.85,2644.94,2610.51,2625.79,68800,0,0
2010-05-27,2615.1,2662.08,2583.55,2655.92,87800,0,0
2010-05-28,2680.4,2686.54,2641.41,2655.77,87000,0,0
2010-05-31,2647.87,2665.39,2591.53,2592.15,78800,0,0
2010-06-01,2577.76,2598.9,2534.27,2568.28,74600,0,0
2010-06-02,2548.54,2572.34,2521.06,2571.42,64800,0,0
2010-06-03,2575.77,2596.14,2551.53,2552.66,69600,0,0
2010-06-04,2536.23,2556.97,2527.87,2553.59,56600,0,0
2010-06-07,2508.33,2527.1,2491.66,2511.73,65600,0,0
2010-06-08,2510.08,2531.88,2491.65,2513.95,63000,0,0
2010-06-09,2523.88,2589.47,2501.12,2583.87,96000,0,0
2010-06-10,2561.55,2581.05,2554.79,2562.58,74600,0,0
2010-06-11,2574.9,2590.98,2566.62,2569.94,66600,0,0
2010-06-15,2569.94,2569.94,2569.94,2569.94,0,0,0
2010-06-17,2588.97,2595.51,2559.72,2560.25,55000,0,0
2010-06-18,2556.6,2568.86,2505.33,2513.22,67200,0,0
2010-06-21,2517.29,2587.34,2504.31,2586.21,78600,0,0
2010-06-22,2579.63,2598.35,2572.96,2588.7,63600,0,0
2010-06-23,2576.34,2593.67,2546.52,2569.87,58800,0,0
2010-06-24,2563.64,2586.9,2554.34,2566.75,48800,0,0
2010-06-25,2556.54,2572.83,2534.27,2552.82,50000,0,0
2010-06-28,2550.65,2561.49,2528.39,2535.28,43200,0,0
2010-06-29,2534.5,2541.14,2425.93,2427.05,73800,0,0
2010-06-30,2409.54,2411.44,2382.36,2398.37,55200,0,0
2010-07-01,2393.95,2410.77,2371.78,2373.79,50000,0,0
2010-07-02,2371.32,2386.4,2319.74,2382.9,68400,0,0
2010-07-05,2358.76,2378.09,2335.57,2363.95,48000,0,0
2010-07-06,2358.28,2409.78,2356.55,2409.42,61400,0,0
2010-07-07,2407.67,2421.68,2392.57,2421.12,56200,0,0
2010-07-08,2429.68,2436.28,2402.0,2415.15,54400,0,0
2010-07-09,2416.58,2485.6,2398.68,2470.92,85800,0,0
2010-07-12,2468.54,2501.02,2455.81,2490.72,83000,0,0
2010-07-13,2468.69,2468.69,2439.24,2450.28,66400,0,0
2010-07-14,2456.1,2494.59,2456.1,2470.44,73000,0,0
2010-07-15,2465.99,2487.24,2423.65,2424.3,105600,0,0
2010-07-16,2414.68,2428.46,2389.07,2424.27,70800,0,0
2010-07-19,2399.58,2484.19,2392.27,2475.42,88800,0,0
2010-07-20,2477.75,2530.33,2477.46,2528.73,118600,0,0
2010-07-21,2529.62,2553.45,2520.15,2535.39,114200,0,0
2010-07-22,2525.98,2563.24,2522.2,2562.41,106000,0,0
2010-07-23,2566.85,2579.52,2549.24,2572.03,114400,0,0
2010-07-26,2576.37,2589.48,2556.47,2588.68,93400,0,0
2010-07-27,2581.59,2588.0,2565.64,2575.37,86600,0,0
2010-07-28,2574.32,2636.0,2564.16,2633.66,129000,0,0
2010-07-29,2635.05,2656.41,2623.94,2648.12,139200,0,0
2010-07-30,2642.85,2643.03,2614.73,2637.5,94800,0,0
2010-08-02,2635.81,2675.76,2633.65,2672.52,113000,0,0
2010-08-03,2678.79,2681.78,2626.72,2627.0,128000,0,0
