Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-02-27,1056.71,1076.81,1048.05,1063.03,498200,0,0
2009-03-02,1044.28,1044.28,1010.87,1018.81,413800,0,0
2009-03-03,993.85,1029.18,992.69,1025.57,543400,0,0
2009-03-04,1018.9,1062.69,1008.67,1059.26,490800,0,0
2009-03-05,1068.25,1074.56,1050.9,1058.18,509800,0,0
2009-03-06,1036.29,1059.33,1036.29,1055.03,465600,0,0
2009-03-09,1068.98,1077.13,1052.41,1071.73,457800,0,0
2009-03-10,1060.61,1096.59,1060.61,1092.2,614000,0,0
2009-03-11,1122.91,1127.88,1118.12,1127.51,574200,0,0
2009-03-12,1126.6,1132.3,1107.6,1128.39,536800,0,0
2009-03-13,1137.35,1147.83,1124.71,1126.03,506200,0,0
2009-03-16,1126.09,1142.58,1119.33,1125.46,436000,0,0
2009-03-17,1140.32,1166.6,1132.75,1163.88,726600,0,0
2009-03-18,1176.86,1176.86,1157.11,1169.95,520000,0,0
2009-03-19,1180.39,1186.91,1158.19,1161.81,532400,0,0
2009-03-20,1165.03,1180.38,1163.59,1170.94,374600,0,0
2009-03-23,1179.6,1201.23,1179.13,1199.5,461200,0,0
2009-03-24,1225.94,1225.94,1205.08,1221.7,512200,0,0
2009-03-25,1216.29,1229.02,1211.2,1229.02,494400,0,0
2009-03-26,1226.51,1243.97,1216.49,1243.8,586600,0,0
2009-03-27,1248.7,1256.7,1233.95,1237.51,701600,0,0
2009-03-30,1239.8,1244.78,1196.32,1197.46,524800,0,0
2009-03-31,1205.98,1228.21,1203.16,1206.26,502400,0,0
2009-04-01,1214.06,1238.04,1201.71,1233.36,585400,0,0
2009-04-02,1254.38,1278.56,1249.94,1276.97,730200,0,0
2009-04-03,1288.56,1292.6,1274.45,1283.75,617800,0,0
2009-04-06,1292.42,1315.3,1292.42,1297.85,725000,0,0
2009-04-07,1296.32,1304.28,1282.41,1300.1,686400,0,0
2009-04-08,1284.98,1287.59,1260.73,1262.07,750800,0,0
2009-04-09,1274.03,1317.29,1272.02,1316.35,932000,0,0
2009-04-10,1340.87,1355.69,1319.52,1336.04,918400,0,0
2009-04-13,1341.74,1353.27,1328.99,1338.26,815000,0,0
2009-04-14,1353.25,1356.31,1323.64,1342.63,932000,0,0
2009-04-15,1321.6,1341.32,1305.16,1333.09,806800,0,0
2009-04-16,1356.88,1371.28,1334.65,1336.72,743400,0,0
2009-04-17,1354.93,1360.9,1316.11,1329.0,790000,0,0
2009-04-20,1331.76,1338.9,1311.73,1336.39,562200,0,0
2009-04-21,1307.95,1338.48,1303.22,1336.81,636400,0,0
2009-04-22,1347.79,1360.41,1336.41,1356.02,728600,0,0
2009-04-23,1367.3,1371.95,1353.16,1368.8,745600,0,0
2009-04-24,1371.81,1375.8,1343.55,1354.1,680000,0,0
2009-04-27,1358.2,1366.66,1334.02,1339.83,544600,0,0
2009-04-28,1344.77,1353.8,1298.86,1300.24,756800,0,0
2009-04-29,1310.62,1338.43,1299.98,1338.42,598800,0,0
2009-04-30,1353.67,1377.82,1350.46,1369.36,811200,0,0
2009-05-04,1386.02,1397.92,1381.12,1397.92,748800,0,0
2009-05-06,1399.82,1408.57,1385.35,1393.45,738400,0,0
2009-05-07,1414.55,1415.48,1389.82,1401.08,769600,0,0
2009-05-08,1400.47,1412.14,1390.83,1412.13,732000,0,0
2009-05-11,1416.42,1420.31,1405.42,1415.16,681400,0,0
2009-05-12,1406.44,1411.21,1395.91,1403.51,770400,0,0
2009-05-13,1409.59,1414.63,1400.35,1414.52,713800,0,0
2009-05-14,1395.6,1400.38,1380.91,1380.95,700600,0,0
2009-05-15,1395.15,1399.84,1385.83,1391.73,702600,0,0
2009-05-18,1385.71,1387.2,1366.58,1386.68,552200,0,0
2009-05-19,1416.95,1428.21,1411.89,1428.21,767400,0,0
2009-05-20,1427.98,1436.92,1424.6,1435.7,698200,0,0
2009-05-21,1431.03,1433.07,1412.73,1421.65,867200,0,0
2009-05-22,1406.27,1431.32,1402.8,1403.75,675400,0,0
2009-05-25,1393.99,1414.14,1315.21,1400.9,824000,0,0
2009-05-26,1407.58,1409.29,1361.58,1372.04,655600,0,0
2009-05-27,1394.74,1396.77,1360.3,1362.02,776600,0,0
2009-05-28,1355.89,1392.17,1345.1,1392.17,634000,0,0
2009-05-29,1393.25,1398.44,1380.68,1395.89,540400,0,0
2009-06-01,1394.92,1415.1,1384.45,1415.1,552600,0,0
2009-06-02,1437.15,1437.76,1411.62,1412.85,692200,0,0
2009-06-03,1423.8,1427.05,1402.76,1414.89,728200,0,0
2009-06-04,1410.24,1411.11,1375.94,1378.14,579400,0,0
2009-06-05,1392.63,1394.71,1373.24,1394.71,509000,0,0
2009-06-08,1394.23,1411.27,1387.41,1393.3,513600,0,0
2009-06-09,1406.66,1410.0,1371.52,1371.84,477600,0,0
2009-06-10,1379.61,1414.88,1376.46,1414.88,497200,0,0
2009-06-11,1411.92,1435.28,1407.5,1419.39,483800,0,0
2009-06-12,1428.87,1436.23,1416.5,1428.59,506600,0,0
2009-06-15,1427.75,1427.75,1401.19,1412.42,432800,0,0
2009-06-16,1394.7,1410.01,1389.33,1399.15,472600,0,0
2009-06-17,1391.97,1397.21,1384.13,1391.17,453800,0,0
2009-06-18,1390.22,1396.75,1371.38,1375.76,497000,0,0
2009-06-19,1386.52,1388.75,1369.76,1383.34,468000,0,0
2009-06-22,1381.85,1399.92,1379.75,1399.71,400400,0,0
2009-06-23,1369.87,1374.44,1354.98,1360.54,497800,0,0
2009-06-24,1366.01,1370.0,1350.31,1363.79,431000,0,0
2009-06-25,1366.78,1402.35,1366.78,1392.73,446400,0,0
2009-06-26,1401.57,1404.01,1388.38,1394.53,423800,0,0
2009-06-29,1399.64,1408.94,1386.03,1388.45,422600,0,0
2009-06-30,1402.3,1409.1,1385.76,1390.07,469800,0,0
2009-07-01,1386.33,1414.79,1381.09,1411.66,503600,0,0
2009-07-02,1419.15,1419.15,1403.18,1411.48,463000,0,0
2009-07-03,1389.93,1420.04,1389.39,1420.04,397400,0,0
2009-07-06,1419.17,1434.31,1416.2,1428.94,380000,0,0
2009-07-07,1434.47,1439.57,1426.95,1434.2,451000,0,0
2009-07-08,1424.92,1431.02,1412.68,1431.02,433400,0,0
2009-07-09,1428.74,1443.81,1426.41,1430.89,434400,0,0
2009-07-10,1435.52,1436.5,1415.99,1428.62,454800,0,0
2009-07-13,1426.31,1426.31,1378.12,1378.12,444200,0,0
2009-07-14,1400.53,1402.0,1377.6,1385.56,425400,0,0
2009-07-15,1402.76,1422.41,1402.28,1420.86,396400,0,0
2009-07-16,1438.02,1442.1,1426.51,1432.22,422400,0,0
2009-07-17,1443.49,1445.6,1432.8,1440.1,402800,0,0
2009-07-20,1447.85,1480.49,1447.11,1478.51,504000,0,0
2009-07-21,1489.45,1496.87,1480.64,1488.99,513000,0,0
2009-07-22,1492.37,1496.49,1485.04,1494.04,506000,0,0
2009-07-23,1495.39,1504.7,1484.83,1496.49,641600,0,0
2009-07-24,1508.32,1510.82,1496.89,1502.59,531000,0,0
2009-07-27,1510.75,1529.26,1505.85,1524.05,503200,0,0
2009-07-28,1521.49,1528.55,1518.5,1526.03,429600,0,0
2009-07-29,1524.08,1529.8,1516.03,1524.32,485200,0,0
2009-07-30,1524.56,1535.36,1511.13,1534.74,430400,0,0
2009-07-31,1543.05,1559.07,1536.86,1557.29,465600,0,0
2009-08-03,1561.94,1570.01,1554.77,1564.98,489000,0,0
2009-08-04,1576.95,1586.12,1558.47,1566.37,588400,0,0
2009-08-05,1571.71,1575.03,1557.79,1559.47,492800,0,0
2009-08-06,1555.64,1572.17,1546.5,1565.04,491000,0,0
2009-08-07,1563.13,1576.8,1559.18,1576.0,476400,0,0
2009-08-10,1585.35,1588.15,1573.22,1576.11,489800,0,0
2009-08-11,1572.33,1580.44,1570.51,1579.21,571200,0,0
2009-08-12,1571.74,1571.74,1552.51,1565.35,507000,0,0
2009-08-13,1578.95,1581.34,1564.64,1564.64,560200,0,0
2009-08-14,1582.21,1594.46,1579.17,1591.41,604400,0,0
2009-08-17,1588.73,1588.73,1541.74,1547.06,593800,0,0
2009-08-18,1534.22,1560.73,1530.65,1550.24,597400,0,0
2009-08-19,1555.03,1564.9,1545.93,1545.96,520800,0,0
2009-08-20,1559.99,1577.08,1544.5,1576.39,454200,0,0
2009-08-21,1582.61,1590.15,1564.45,1580.98,513200,0,0
2009-08-24,1604.31,1614.05,1602.34,1612.22,540200,0,0
2009-08-25,1603.03,1610.33,1596.0,1601.38,460200,0,0
2009-08-26,1607.7,1615.05,1602.4,1614.12,450400,0,0
2009-08-27,1608.83,1614.07,1590.98,1599.33,425600,0,0
2009-08-28,1612.93,1616.29,1599.68,1607.94,454600,0,0
2009-08-31,1607.61,1611.65,1580.28,1591.85,442800,0,0
2009-09-01,1592.29,1624.34,1583.11,1623.06,443400,0,0
2009-09-02,1598.66,1622.82,1592.48,1613.16,560400,0,0
2009-09-03,1614.53,1620.06,1605.96,1613.53,491600,0,0
2009-09-04,1623.07,1623.07,1597.2,1608.9,593800,0,0
2009-09-07,1618.79,1619.98,1601.04,1608.57,410400,0,0
2009-09-08,1616.48,1622.73,1610.91,1619.69,522400,0,0
2009-09-09,1622.25,1622.81,1602.69,1607.77,516600,0,0
2009-09-10,1615.71,1644.68,1613.76,1644.68,580000,0,0
2009-09-11,1644.31,1653.77,1639.83,1651.7,512600,0,0
2009-09-14,1653.17,1653.59,1628.96,1634.91,428200,0,0
2009-09-15,1646.29,1654.92,1640.87,1653.4,548200,0,0
2009-09-16,1660.43,1693.84,1660.43,1683.33,567200,0,0
2009-09-17,1700.19,1704.88,1682.04,1695.47,526600,0,0
2009-09-18,1695.17,1713.22,1691.64,1699.71,499400,0,0
2009-09-21,1700.56,1709.34,1691.92,1695.5,516800,0,0
2009-09-22,1701.96,1720.73,1701.57,1718.88,447600,0,0
2009-09-23,1723.03,1723.17,1705.98,1711.47,502600,0,0
2009-09-24,1706.19,1715.55,1680.96,1693.88,420600,0,0
2009-09-25,1686.41,1691.71,1662.52,1691.48,391200,0,0
2009-09-28,1678.57,1685.34,1668.97,1675.55,351000,0,0
2009-09-29,1695.94,1696.71,1680.69,1690.05,343400,0,0
2009-09-30,1688.6,1704.24,1665.9,1673.14,369400,0,0
2009-10-01,1680.46,1685.01,1629.55,1644.63,336800,0,0
2009-10-05,1622.1,1629.01,1603.71,1606.9,318600,0,0
2009-10-06,1620.31,1626.02,1590.47,1598.44,389800,0,0
2009-10-07,1619.07,1625.11,1598.0,1598.0,410000,0,0
2009-10-08,1607.86,1615.46,1591.15,1615.46,376400,0,0
2009-10-09,1622.12,1648.98,1614.61,1646.79,439600,0,0
2009-10-12,1660.19,1661.37,1631.59,1639.81,412600,0,0
2009-10-13,1634.49,1642.78,1614.46,1628.93,418200,0,0
2009-10-14,1642.1,1653.22,1637.78,1649.09,410200,0,0
2009-10-15,1661.69,1672.08,1653.33,1658.99,372600,0,0
2009-10-16,1656.07,1667.49,1638.49,1640.36,370200,0,0
2009-10-19,1633.34,1649.69,1614.85,1649.07,278200,0,0
2009-10-20,1663.95,1665.65,1649.27,1659.15,401200,0,0
2009-10-21,1649.81,1664.52,1645.56,1653.86,365400,0,0
2009-10-22,1638.01,1650.03,1623.96,1630.33,386000,0,0
2009-10-23,1643.62,1647.27,1633.11,1640.17,330200,0,0
2009-10-26,1634.33,1663.03,1633.92,1657.11,313400,0,0
2009-10-27,1646.76,1651.63,1637.15,1649.53,334200,0,0
2009-10-28,1648.8,1652.46,1604.01,1609.71,368800,0,0
2009-10-29,1584.52,1587.19,1564.41,1585.85,371800,0,0
2009-10-30,1605.12,1605.12,1580.69,1580.69,272000,0,0
2009-11-02,1543.24,1570.15,1543.24,1559.09,288600,0,0
2009-11-03,1562.1,1565.01,1549.1,1549.92,273800,0,0
2009-11-04,1556.02,1579.93,1550.73,1579.93,266800,0,0
2009-11-05,1568.67,1571.8,1551.94,1552.24,203600,0,0
2009-11-06,1577.64,1577.64,1565.48,1572.46,253800,0,0
2009-11-09,1577.92,1592.1,1573.36,1576.79,245600,0,0
2009-11-10,1595.33,1600.41,1580.03,1582.3,276600,0,0
2009-11-11,1590.44,1594.82,1574.78,1594.82,263000,0,0
2009-11-12,1598.55,1603.01,1572.72,1572.73,281000,0,0
2009-11-13,1581.6,1587.07,1561.93,1571.99,259200,0,0
2009-11-16,1577.63,1592.48,1566.83,1592.47,244400,0,0
2009-11-17,1599.79,1602.67,1585.97,1585.98,294800,0,0
2009-11-18,1595.88,1612.63,1594.86,1603.97,279000,0,0
2009-11-20,1613.28,1624.9,1612.32,1620.6,255200,0,0
2009-11-23,1623.8,1630.41,1611.73,1619.05,254000,0,0
2009-11-24,1626.93,1627.11,1601.14,1606.42,395200,0,0
2009-11-25,1608.83,1614.9,1599.08,1611.88,284200,0,0
2009-11-26,1606.73,1621.21,1599.51,1599.52,280600,0,0
2009-11-27,1574.56,1581.44,1519.4,1524.5,388000,0,0
2009-11-30,1547.65,1566.51,1547.65,1555.6,308200,0,0
2009-12-01,1550.35,1569.72,1541.09,1569.72,302600,0,0
2009-12-02,1582.62,1597.12,1579.99,1591.63,328000,0,0
2009-12-03,1597.31,1615.0,1594.5,1615.0,277400,0,0
2009-12-04,1609.07,1629.8,1608.39,1624.76,280400,0,0
2009-12-07,1633.3,1635.72,1625.44,1632.65,265800,0,0
2009-12-08,1630.78,1638.22,1622.31,1627.78,354200,0,0
2009-12-09,1615.65,1634.17,1609.81,1634.17,353400,0,0
2009-12-10,1635.58,1652.73,1612.71,1652.73,468800,0,0
2009-12-11,1650.57,1664.05,1641.54,1656.9,437600,0,0
2009-12-14,1662.74,1664.85,1644.75,1664.77,410600,0,0
2009-12-15,1659.77,1667.73,1657.85,1665.85,364000,0,0
2009-12-16,1666.16,1670.1,1652.1,1664.24,369200,0,0
2009-12-17,1663.65,1664.65,1647.66,1647.84,375800,0,0
2009-12-18,1639.25,1651.02,1632.09,1647.04,263400,0,0
2009-12-21,1646.32,1650.89,1637.23,1644.23,285000,0,0
2009-12-22,1656.18,1658.1,1647.21,1655.54,471000,0,0
2009-12-23,1661.44,1661.68,1654.87,1661.35,370600,0,0
2009-12-24,1663.66,1687.08,1662.31,1682.34,329600,0,0
2009-12-28,1695.19,1695.33,1679.56,1685.59,388000,0,0
2009-12-29,1674.96,1683.05,1662.07,1672.48,317200,0,0
2009-12-30,1670.19,1682.77,1661.11,1682.77,326000,0,0
2010-01-04,1681.71,1696.14,1681.71,1696.14,295600,0,0
2010-01-05,1701.62,1702.39,1686.45,1690.62,407600,0,0
2010-01-06,1697.88,1706.89,1696.1,1705.32,425400,0,0
2010-01-07,1702.92,1707.9,1683.45,1683.45,461600,0,0
2010-01-08,1694.06,1695.26,1668.84,1695.26,379200,0,0
2010-01-11,1700.79,1705.73,1694.12,1694.12,405200,0,0
2010-01-12,1695.83,1701.16,1683.29,1698.64,382800,0,0
2010-01-13,1683.51,1687.58,1671.11,1671.41,360800,0,0
2010-01-14,1680.68,1692.78,1677.46,1685.77,433200,0,0
2010-01-15,1694.65,1704.43,1686.12,1701.8,414800,0,0
2010-01-18,1696.14,1716.62,1688.89,1711.78,420000,0,0
2010-01-19,1719.41,1723.22,1706.73,1710.22,383000,0,0
2010-01-20,1723.01,1723.01,1708.58,1714.38,694800,0,0
2010-01-21,1700.53,1722.01,1695.18,1722.01,542600,0,0
2010-01-22,1696.21,1706.09,1665.6,1684.35,614200,0,0
2010-01-25,1662.77,1681.83,1660.58,1670.2,584200,0,0
2010-01-26,1670.47,1671.66,1626.98,1637.34,576400,0,0
2010-01-27,1641.88,1643.64,1620.55,1625.48,446200,0,0
2010-01-28,1632.58,1649.46,1619.26,1642.43,478800,0,0
2010-01-29,1621.0,1626.57,1595.39,1602.43,473400,0,0
2010-02-01,1603.87,1611.99,1590.8,1606.44,381800,0,0
2010-02-02,1618.6,1618.6,1591.24,1595.81,434200,0,0
2010-02-03,1614.16,1618.86,1602.55,1615.02,437400,0,0
2010-02-04,1615.48,1619.37,1607.87,1616.42,396400,0,0
2010-02-05,1567.59,1575.16,1560.99,1567.12,460200,0,0
2010-02-08,1565.24,1566.3,1548.78,1552.79,445000,0,0
2010-02-09,1550.8,1571.96,1549.11,1570.49,433400,0,0
2010-02-10,1578.83,1581.56,1565.79,1570.12,435600,0,0
2010-02-11,1574.95,1600.41,1574.77,1597.81,393000,0,0
2010-02-12,1595.95,1598.41,1577.89,1593.66,291800,0,0
2010-02-16,1589.97,1608.86,1586.87,1601.05,275000,0,0
2010-02-17,1619.04,1628.31,1618.27,1627.43,383200,0,0
2010-02-18,1630.89,1631.71,1618.81,1621.19,313600,0,0
2010-02-19,1611.09,1623.25,1592.92,1593.9,345400,0,0
2010-02-22,1617.16,1630.51,1617.16,1627.1,306800,0,0
2010-02-23,1626.75,1630.45,1616.04,1628.9,351600,0,0
2010-02-24,1616.55,1618.46,1606.24,1612.83,390000,0,0
2010-02-25,1620.25,1621.84,1582.22,1587.51,402800,0,0
2010-02-26,1593.73,1596.55,1580.7,1594.58,331200,0,0
2010-03-02,1612.43,1620.15,1608.97,1615.12,414600,0,0
2010-03-03,1615.25,1622.63,1611.35,1622.44,403000,0,0
2010-03-04,1625.35,1631.1,1612.47,1618.2,382600,0,0
2010-03-05,1624.8,1634.57,1624.74,1634.57,343800,0,0
2010-03-08,1653.54,1660.28,1649.67,1660.04,367400,0,0
2010-03-09,1657.94,1661.26,1653.98,1660.83,634400,0,0
2010-03-10,1662.0,1662.88,1653.69,1662.24,499800,0,0
2010-03-11,1670.82,1672.48,1656.48,1656.62,527000,0,0
2010-03-12,1666.59,1666.86,1653.03,1662.74,368600,0,0
2010-03-15,1663.86,1667.44,1643.51,1649.5,343200,0,0
2010-03-16,1654.52,1655.27,1642.86,1648.01,512200,0,0
2010-03-17,1663.3,1682.86,1659.64,1682.86,605200,0,0
2010-03-18,1679.21,1687.7,1675.1,1675.17,433600,0,0
2010-03-19,1682.52,1687.68,1677.62,1686.11,440400,0,0
2010-03-22,1678.51,1680.94,1664.88,1672.67,346600,0,0
2010-03-23,1685.07,1689.46,1677.91,1681.82,413400,0,0
2010-03-24,1693.56,1695.03,1678.07,1681.01,370000,0,0
2010-03-25,1680.42,1688.39,1677.05,1688.39,388400,0,0
2010-03-26,1683.96,1699.94,1680.91,1697.72,396800,0,0
2010-03-29,1681.99,1699.81,1681.44,1691.99,339000,0,0
2010-03-30,1705.51,1705.57,1693.83,1700.19,319800,0,0
2010-03-31,1702.58,1704.81,1689.92,1692.85,327200,0,0
2010-04-01,1695.3,1719.74,1695.3,1719.17,295800,0,0
2010-04-02,1723.29,1725.39,1715.56,1723.49,353400,0,0
2010-04-05,1728.27,1731.0,1711.16,1724.99,423200,0,0
2010-04-06,1732.98,1732.98,1719.14,1726.09,419600,0,0
2010-04-07,1725.31,1729.23,1722.19,1726.6,399200,0,0
2010-04-08,1722.13,1733.78,1719.51,1733.78,361800,0,0
2010-04-09,1735.0,1737.45,1710.11,1724.47,451800,0,0
2010-04-12,1730.37,1733.3,1707.92,1710.3,415200,0,0
2010-04-13,1714.96,1716.09,1699.58,1710.59,368200,0,0
2010-04-14,1720.42,1735.33,1720.42,1735.33,431000,0,0
2010-04-15,1745.52,1747.38,1729.59,1743.91,464200,0,0
2010-04-16,1742.24,1743.65,1723.28,1734.49,380800,0,0
2010-04-19,1708.39,1720.03,1700.69,1705.3,367200,0,0
2010-04-20,1715.83,1721.36,1710.18,1718.03,521600,0,0
2010-04-21,1730.37,1748.19,1729.77,1747.58,532800,0,0
2010-04-22,1737.29,1740.04,1727.61,1739.52,524800,0,0
2010-04-23,1747.92,1748.46,1732.88,1737.03,460400,0,0
2010-04-26,1745.98,1757.76,1745.8,1752.2,419600,0,0
2010-04-27,1748.84,1756.15,1742.27,1749.55,432200,0,0
2010-04-28,1716.17,1733.91,1714.53,1733.91,398800,0,0
2010-04-29,1738.77,1738.77,1720.67,1728.42,443800,0,0
2010-04-30,1742.32,1749.69,1739.81,1741.56,411400,0,0
2010-05-03,1735.68,1740.15,1709.81,1721.21,413600,0,0
2010-05-04,1730.57,1734.47,1714.17,1718.75,380600,0,0
2010-05-06,1679.79,1689.16,1674.11,1684.71,448200,0,0
2010-05-07,1632.45,1658.3,1625.83,1647.5,455400,0,0
2010-05-10,1661.61,1679.58,1654.41,1677.63,382600,0,0
2010-05-11,1692.4,1692.4,1661.71,1670.24,455000,0,0
2010-05-12,1678.79,1680.16,1657.67,1663.03,451200,0,0
2010-05-13,1683.76,1700.0,1682.91,1694.58,398000,0,0
2010-05-14,1685.75,1699.59,1677.44,1695.63,432200,0,0
2010-05-17,1668.57,1673.01,1644.71,1651.51,401400,0,0
2010-05-18,1662.31,1663.15,1629.35,1643.24,491800,0,0
2010-05-19,1621.32,1630.31,1601.54,1630.08,417000,0,0
2010-05-20,1624.17,1640.47,1591.93,1600.18,357600,0,0
2010-05-24,1589.83,1612.91,1585.62,1604.93,270000,0,0
2010-05-25,1585.17,1585.6,1532.68,1560.83,474400,0,0
2010-05-26,1575.29,1582.12,1549.65,1582.12,357600,0,0
2010-05-27,1565.59,1611.59,1565.4,1607.5,356400,0,0
2010-05-28,1630.14,1630.18,1606.76,1622.78,313600,0,0
2010-05-31,1625.08,1641.25,1621.09,1641.25,297800,0,0
2010-06-01,1634.55,1643.08,1623.4,1630.4,313400,0,0
2010-06-03,1643.74,1663.67,1641.77,1661.84,308000,0,0
2010-06-04,1660.99,1670.94,1658.52,1664.13,285400,0,0
2010-06-07,1628.06,1638.88,1618.57,1637.97,300200,0,0
2010-06-08,1635.01,1656.37,1630.43,1651.48,279800,0,0
2010-06-09,1653.12,1655.61,1638.38,1647.22,314400,0,0
2010-06-10,1651.92,1662.32,1643.71,1651.7,305800,0,0
2010-06-11,1674.61,1681.7,1662.75,1675.34,367000,0,0
2010-06-14,1683.29,1698.21,1681.95,1690.6,372200,0,0
2010-06-15,1687.85,1696.74,1684.52,1690.03,346400,0,0
2010-06-17,1707.29,1711.48,1701.28,1707.92,368400,0,0
2010-06-18,1710.4,1712.35,1701.92,1711.95,292800,0,0
2010-06-21,1728.37,1741.48,1723.77,1739.68,390600,0,0
2010-06-22,1727.96,1734.42,1723.96,1731.48,402600,0,0
2010-06-23,1722.52,1731.78,1721.41,1725.82,370800,0,0
2010-06-24,1724.85,1739.87,1721.72,1739.87,313000,0,0
2010-06-25,1721.53,1733.7,1719.08,1729.84,302600,0,0
2010-06-28,1734.53,1735.27,1726.25,1732.03,346600,0,0
2010-06-29,1735.31,1739.97,1703.47,1707.76,380200,0,0
2010-06-30,1678.54,1699.55,1675.47,1698.29,340600,0,0
2010-07-01,1687.0,1693.9,1664.54,1686.24,327200,0,0
2010-07-02,1688.95,1693.75,1667.38,1671.82,344600,0,0
2010-07-05,1675.43,1680.39,1664.22,1675.37,355000,0,0
2010-07-06,1664.87,1684.94,1650.3,1684.94,334000,0,0
2010-07-07,1685.77,1685.77,1668.61,1675.65,343800,0,0
2010-07-08,1699.17,1702.65,1692.93,1698.64,329800,0,0
2010-07-09,1708.72,1723.14,1697.61,1723.01,471000,0,0
2010-07-12,1731.73,1734.05,1724.6,1734.05,345200,0,0
2010-07-13,1737.92,1750.48,1732.85,1735.08,411600,0,0
2010-07-14,1754.43,1764.81,1754.12,1758.01,533600,0,0
2010-07-15,1754.71,1759.19,1748.98,1751.29,392400,0,0
2010-07-16,1751.2,1754.28,1736.66,1738.45,376000,0,0
2010-07-19,1719.14,1737.9,1717.97,1731.95,281800,0,0
2010-07-20,1727.38,1740.82,1724.6,1736.77,307600,0,0
2010-07-21,1752.69,1755.66,1740.11,1748.78,374600,0,0
