Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-10-07,533.79,534.56,528.43,528.44,300700,0,0
2013-10-08,527.51,528.83,525.07,528.83,315900,0,0
2013-10-10,528.5,531.45,528.5,529.04,304400,0,0
2013-10-11,534.33,534.71,532.3,532.6,318000,0,0
2013-10-14,534.58,534.67,531.5,531.66,352100,0,0
2013-10-15,534.28,535.32,532.5,533.12,363000,0,0
2013-10-16,534.9,535.49,524.55,525.68,411600,0,0
2013-10-17,530.09,530.15,519.93,521.52,347500,0,0
2013-10-18,522.51,525.69,521.6,525.69,294300,0,0
2013-10-21,527.97,529.39,526.71,529.34,286300,0,0
2013-10-22,530.26,531.9,529.4,531.89,310900,0,0
2013-10-23,533.99,533.99,525.37,525.38,339000,0,0
2013-10-24,526.21,531.04,524.36,531.03,323100,0,0
2013-10-25,533.43,534.28,531.8,534.02,333900,0,0
2013-10-28,536.38,536.77,533.96,534.98,332000,0,0
2013-10-29,535.9,536.19,533.47,533.91,328200,0,0
2013-10-30,535.98,538.08,535.0,537.68,347700,0,0
2013-10-31,537.71,537.71,532.44,532.44,313100,0,0
2013-11-01,533.9,534.87,533.41,534.74,366500,0,0
2013-11-04,536.21,536.46,533.63,533.64,310700,0,0
2013-11-05,535.0,535.22,528.24,528.73,326600,0,0
2013-11-06,528.75,529.89,525.89,525.99,319400,0,0
2013-11-07,527.91,527.91,520.21,520.65,344500,0,0
2013-11-08,517.02,521.06,515.61,515.74,311400,0,0
2013-11-11,517.37,517.92,502.44,502.94,364300,0,0
2013-11-12,504.13,510.73,504.13,510.73,288500,0,0
2013-11-13,511.62,512.83,504.92,505.6,298300,0,0
2013-11-14,509.35,511.89,506.85,511.75,275800,0,0
2013-11-15,514.07,514.67,512.0,512.74,313000,0,0
2013-11-18,515.22,515.22,508.98,509.54,290400,0,0
2013-11-19,509.27,510.67,504.05,505.5,300500,0,0
2013-11-20,506.15,507.09,504.03,504.16,237700,0,0
2013-11-21,504.87,504.89,499.99,501.05,244900,0,0
2013-11-22,503.89,504.86,502.89,504.06,266000,0,0
2013-11-25,505.78,508.31,505.68,507.76,214700,0,0
2013-11-26,509.04,510.57,507.15,510.54,259400,0,0
2013-11-27,511.88,513.64,510.25,511.65,286800,0,0
2013-11-28,514.41,515.75,513.82,515.52,299600,0,0
2013-11-29,517.61,518.19,514.55,517.06,280400,0,0
2013-12-02,518.09,518.34,512.69,512.69,287200,0,0
2013-12-03,512.22,513.13,507.36,508.16,321200,0,0
2013-12-04,507.53,510.39,504.54,506.28,301700,0,0
2013-12-05,507.32,508.3,504.7,506.32,247200,0,0
2013-12-06,506.24,508.12,506.2,506.32,294700,0,0
2013-12-09,508.89,509.53,502.22,502.23,263200,0,0
2013-12-10,502.89,503.41,495.82,497.72,304600,0,0
2013-12-11,497.27,500.64,494.39,494.78,286300,0,0
2013-12-12,492.31,496.0,492.29,495.64,283500,0,0
2013-12-13,495.98,496.18,491.07,494.36,269000,0,0
2013-12-16,495.75,496.16,488.19,488.19,276800,0,0
2013-12-17,490.89,491.6,486.15,486.15,282700,0,0
2013-12-18,486.83,489.26,483.81,485.65,291900,0,0
2013-12-19,489.83,490.22,483.32,484.17,275600,0,0
2013-12-20,484.77,488.41,483.84,488.41,265900,0,0
2013-12-23,490.32,490.96,489.4,489.63,254500,0,0
2013-12-24,491.53,491.87,490.1,491.08,268000,0,0
2013-12-26,492.93,493.01,488.86,488.87,276900,0,0
2013-12-27,490.02,496.8,489.53,496.77,262300,0,0
2013-12-30,498.41,500.05,497.54,499.99,234600,0,0
2014-01-02,502.41,502.87,496.06,496.28,264300,0,0
2014-01-03,496.67,499.33,493.79,499.33,295100,0,0
2014-01-06,500.86,501.29,498.73,500.62,288700,0,0
2014-01-07,500.42,505.02,500.42,504.86,332500,0,0
2014-01-08,507.55,510.6,506.41,509.78,368800,0,0
2014-01-09,511.0,512.3,510.54,511.6,364000,0,0
2014-01-10,513.68,513.89,507.11,510.19,399600,0,0
2014-01-13,511.59,513.76,511.59,512.92,375900,0,0
2014-01-14,511.48,514.75,511.41,512.27,410700,0,0
2014-01-15,515.56,516.28,514.12,515.97,414500,0,0
2014-01-16,518.5,518.93,517.38,517.83,404500,0,0
2014-01-17,519.0,519.15,515.44,518.1,389400,0,0
2014-01-20,519.38,520.55,516.92,519.99,357600,0,0
2014-01-21,521.26,521.49,519.66,520.99,426400,0,0
2014-01-22,522.61,523.48,521.29,523.07,428600,0,0
2014-01-23,524.91,526.82,522.72,522.72,447500,0,0
2014-01-24,522.25,524.0,516.19,520.31,356100,0,0
2014-01-27,509.12,511.38,507.48,507.51,517000,0,0
2014-01-28,508.58,509.71,502.84,509.29,453600,0,0
2014-01-29,512.13,515.25,512.13,515.2,389500,0,0
2014-02-03,513.03,515.45,511.19,513.62,421800,0,0
2014-02-04,506.64,507.97,505.12,507.56,451900,0,0
2014-02-05,511.12,511.89,505.62,505.62,448600,0,0
2014-02-06,507.52,510.65,507.52,509.87,570200,0,0
2014-02-07,513.84,514.87,512.72,514.45,317500,0,0
2014-02-10,517.45,518.48,516.63,518.47,309000,0,0
2014-02-11,520.12,520.51,517.68,518.9,334400,0,0
2014-02-12,522.28,522.28,519.96,520.64,363300,0,0
2014-02-13,521.79,522.47,520.26,521.82,335900,0,0
2014-02-14,523.9,524.71,522.35,522.58,304300,0,0
2014-02-17,524.25,524.37,521.05,522.0,313000,0,0
2014-02-18,523.79,525.63,523.17,525.42,317000,0,0
2014-02-19,527.33,529.91,526.12,529.87,302700,0,0
2014-02-20,530.28,530.35,525.68,525.69,319000,0,0
2014-02-21,528.48,528.8,527.15,528.51,281100,0,0
2014-02-24,530.38,530.98,526.34,526.34,300700,0,0
2014-02-25,529.28,529.37,527.65,528.61,300500,0,0
2014-02-26,529.59,529.79,528.01,529.23,350400,0,0
2014-02-27,530.5,531.15,528.02,528.37,342000,0,0
2014-02-28,529.86,529.97,527.51,528.96,318000,0,0
2014-03-03,529.23,530.62,526.27,529.86,310000,0,0
2014-03-04,528.18,532.56,528.0,531.54,288100,0,0
2014-03-05,535.74,536.99,534.59,536.77,309500,0,0
2014-03-06,538.29,540.4,537.98,540.33,333600,0,0
2014-03-07,542.54,544.08,542.54,543.76,330800,0,0
2014-03-10,545.63,545.74,541.85,542.19,314700,0,0
2014-03-11,544.85,547.69,544.85,547.68,332100,0,0
2014-03-12,548.12,548.19,538.79,539.3,421100,0,0
2014-03-13,542.2,547.52,539.8,547.51,446400,0,0
2014-03-14,542.87,546.51,542.42,544.27,406000,0,0
2014-03-17,545.36,546.31,535.54,535.82,373700,0,0
2014-03-18,540.03,541.43,539.12,541.15,381900,0,0
2014-03-19,544.55,545.17,539.88,542.25,364100,0,0
2014-03-20,541.4,542.29,539.15,541.79,369100,0,0
2014-03-21,545.21,547.18,544.54,546.81,398500,0,0
2014-03-24,549.35,549.43,545.58,545.6,372700,0,0
2014-03-25,545.79,545.79,538.41,539.05,377400,0,0
2014-03-26,541.65,544.13,540.94,544.13,376300,0,0
2014-03-27,544.32,544.62,540.01,541.46,315800,0,0
2014-03-28,542.35,544.45,542.34,544.1,301100,0,0
2014-03-31,546.57,547.03,538.78,541.58,287600,0,0
2014-04-01,544.51,549.08,544.06,549.08,330300,0,0
2014-04-02,552.24,557.78,552.24,557.65,429500,0,0
2014-04-03,560.2,560.85,556.69,557.01,428900,0,0
2014-04-04,559.14,560.52,558.05,560.44,382400,0,0
2014-04-07,557.58,559.1,553.67,554.23,384300,0,0
2014-04-08,553.47,555.02,549.89,554.07,373000,0,0
2014-04-09,556.73,556.75,552.17,552.22,415100,0,0
2014-04-10,556.24,556.45,554.5,555.1,385800,0,0
2014-04-11,548.5,555.88,548.44,555.87,302400,0,0
2014-04-14,557.35,562.05,557.32,562.04,282000,0,0
2014-04-15,565.13,565.18,562.01,562.11,361900,0,0
2014-04-16,564.45,566.25,562.81,565.96,385300,0,0
2014-04-17,568.8,569.03,565.75,565.75,386300,0,0
2014-04-18,568.0,571.61,567.77,571.23,350600,0,0
2014-04-21,573.05,573.06,569.28,569.28,339200,0,0
2014-04-22,570.76,571.16,569.38,570.98,335400,0,0
2014-04-23,573.68,573.88,565.47,565.47,371000,0,0
2014-04-24,567.73,567.93,555.07,561.12,401600,0,0
2014-04-25,561.94,562.3,555.5,556.48,314100,0,0
2014-04-28,555.68,558.56,555.68,556.96,282600,0,0
2014-04-29,559.87,560.55,555.81,556.97,337000,0,0
2014-04-30,560.04,561.73,559.08,559.34,310000,0,0
2014-05-02,561.68,562.06,558.08,558.66,291600,0,0
2014-05-07,559.09,559.15,550.34,550.35,289200,0,0
2014-05-08,552.0,552.28,543.81,546.89,324800,0,0
2014-05-09,548.94,550.39,547.3,550.19,291400,0,0
2014-05-12,551.85,551.99,550.52,551.4,345000,0,0
2014-05-13,554.45,557.44,554.41,557.16,335000,0,0
2014-05-14,559.15,560.35,557.85,560.3,366400,0,0
2014-05-15,561.69,562.77,560.62,561.75,433200,0,0
2014-05-16,561.5,561.54,556.62,557.59,393200,0,0
2014-05-19,559.57,559.62,546.24,546.81,387900,0,0
2014-05-20,548.09,548.73,538.65,542.96,406800,0,0
2014-05-21,542.88,547.05,542.72,545.59,282100,0,0
2014-05-22,548.58,549.15,546.24,546.75,314600,0,0
2014-05-23,549.1,550.07,548.63,549.7,279300,0,0
2014-05-26,552.35,552.6,548.83,548.83,308000,0,0
2014-05-27,550.66,550.78,543.15,547.97,349100,0,0
2014-05-28,550.36,550.37,548.54,549.96,375900,0,0
2014-05-29,551.06,551.17,548.91,549.61,307100,0,0
2014-05-30,551.07,551.07,546.31,546.53,339700,0,0
2014-06-02,546.81,546.82,535.07,535.15,303700,0,0
2014-06-03,535.19,535.43,526.65,531.28,271400,0,0
2014-06-05,531.45,531.96,522.06,523.12,261000,0,0
2014-06-09,525.16,526.67,520.89,524.03,231800,0,0
2014-06-10,525.27,532.65,525.27,532.64,238600,0,0
2014-06-11,533.99,534.32,532.26,533.3,235500,0,0
2014-06-12,534.39,536.64,533.85,536.14,244400,0,0
2014-06-13,536.59,536.74,533.98,536.34,267500,0,0
2014-06-16,537.66,537.71,535.43,536.02,247400,0,0
2014-06-17,537.32,539.12,537.13,537.9,301000,0,0
2014-06-18,539.4,539.68,537.03,537.05,289600,0,0
2014-06-19,539.14,539.92,535.47,536.79,283500,0,0
2014-06-20,537.79,538.4,535.51,536.69,247600,0,0
2014-06-23,537.9,538.44,529.96,529.96,263800,0,0
2014-06-24,531.14,531.56,524.71,529.49,276100,0,0
2014-06-25,529.8,530.98,527.23,527.26,237200,0,0
2014-06-26,529.64,531.57,529.64,530.04,226100,0,0
2014-06-27,531.36,532.27,529.75,531.43,223500,0,0
2014-06-30,533.77,537.07,533.63,537.06,217600,0,0
2014-07-01,538.44,544.91,537.75,544.9,244200,0,0
2014-07-02,547.98,549.18,547.15,549.03,269100,0,0
2014-07-03,549.21,551.01,548.93,550.68,280000,0,0
2014-07-04,553.65,553.75,551.29,552.9,348300,0,0
2014-07-07,554.56,554.59,550.97,553.15,305100,0,0
2014-07-08,553.47,555.26,552.34,554.9,321600,0,0
2014-07-09,554.02,556.44,552.98,555.84,309600,0,0
2014-07-10,558.52,559.66,557.65,559.32,288200,0,0
2014-07-11,559.36,559.84,556.57,556.58,318700,0,0
2014-07-14,559.43,561.55,559.43,561.5,328200,0,0
2014-07-15,564.68,565.02,559.15,559.15,384700,0,0
2014-07-16,560.68,560.74,550.58,555.27,339900,0,0
2014-07-17,557.62,559.16,557.57,558.94,330000,0,0
2014-07-18,556.55,560.84,556.13,560.26,318300,0,0
2014-07-21,563.76,563.99,561.42,561.75,319000,0,0
2014-07-22,563.24,564.96,562.62,564.93,332100,0,0
2014-07-23,567.35,567.49,563.13,563.14,330000,0,0
2014-07-24,565.25,565.3,559.64,559.67,376100,0,0
2014-07-25,560.79,562.94,560.65,562.78,314000,0,0
2014-07-28,564.26,564.3,551.93,552.98,329100,0,0
2014-07-29,553.75,554.17,540.22,541.82,333900,0,0
2014-07-30,543.63,544.02,537.27,541.81,312500,0,0
2014-07-31,541.99,542.08,528.15,536.32,339900,0,0
2014-08-01,530.2,541.36,529.88,541.09,270200,0,0
2014-08-04,543.8,549.61,543.45,549.61,320900,0,0
2014-08-05,552.21,552.44,546.57,547.75,374800,0,0
2014-08-06,548.42,549.77,547.0,548.43,335200,0,0
2014-08-07,550.42,551.96,546.45,547.11,335800,0,0
2014-08-08,547.97,548.6,540.38,544.24,311700,0,0
2014-08-11,548.48,549.74,546.3,546.3,302800,0,0
2014-08-12,548.54,548.93,544.54,545.76,317500,0,0
2014-08-13,547.64,551.74,547.64,551.73,304700,0,0
2014-08-14,554.12,558.27,553.96,558.18,299400,0,0
2014-08-18,561.35,561.57,559.46,561.1,299400,0,0
2014-08-19,564.16,564.3,559.03,562.66,319100,0,0
2014-08-20,564.75,565.56,561.96,561.96,327800,0,0
2014-08-21,564.6,565.01,562.52,562.52,330000,0,0
2014-08-22,565.04,566.69,565.0,566.35,368800,0,0
2014-08-25,568.54,569.64,563.05,564.4,368800,0,0
2014-08-26,567.5,568.34,565.93,568.24,349900,0,0
2014-08-27,570.33,570.74,565.27,567.23,358400,0,0
2014-08-28,569.53,570.45,569.13,570.24,342100,0,0
2014-08-29,570.52,571.44,568.46,570.2,403400,0,0
2014-09-01,572.8,572.85,566.94,566.95,395700,0,0
2014-09-02,567.48,568.9,565.64,568.74,341600,0,0
2014-09-03,570.13,572.41,569.59,571.4,398000,0,0
2014-09-04,573.5,573.81,568.33,568.9,381400,0,0
2014-09-05,569.99,572.61,568.5,572.37,350100,0,0
2014-09-11,574.89,575.65,573.64,573.7,339900,0,0
2014-09-12,575.46,575.82,567.71,570.65,331300,0,0
2014-09-15,571.64,571.64,565.76,565.77,335400,0,0
2014-09-16,567.06,572.38,567.06,572.36,322800,0,0
2014-09-17,574.99,575.56,573.1,574.98,356800,0,0
2014-09-18,577.65,578.4,576.97,576.97,391500,0,0
2014-09-19,580.1,581.41,578.67,581.38,373900,0,0
2014-09-22,583.44,583.45,577.35,577.35,385300,0,0
2014-09-23,577.67,578.75,571.61,575.56,370400,0,0
2014-09-24,576.61,580.51,574.99,580.42,370000,0,0
2014-09-25,583.58,583.66,577.44,577.48,433500,0,0
2014-09-26,573.91,577.76,573.11,577.66,397800,0,0
2014-09-29,580.3,580.43,566.61,569.27,409400,0,0
2014-09-30,571.63,573.54,567.3,573.22,387200,0,0
2014-10-01,575.02,575.35,564.32,566.99,388400,0,0
2014-10-02,564.02,570.01,562.1,569.84,332300,0,0
2014-10-06,573.82,573.93,566.27,566.27,357700,0,0
2014-10-07,567.7,568.33,561.33,562.82,334800,0,0
2014-10-08,560.4,567.19,560.4,566.74,305600,0,0
2014-10-10,565.07,565.26,553.87,555.95,357200,0,0
2014-10-13,551.47,551.47,531.46,534.31,432200,0,0
2014-10-14,531.94,544.53,531.94,544.05,373000,0,0
2014-10-15,546.95,549.6,542.49,545.51,395000,0,0
2014-10-16,542.08,546.95,534.54,545.49,382100,0,0
2014-10-17,549.7,553.57,543.64,547.7,395400,0,0
2014-10-20,553.63,556.66,551.56,556.01,373900,0,0
2014-10-21,558.64,559.27,555.16,557.54,417500,0,0
2014-10-22,563.81,564.76,561.06,564.52,384800,0,0
2014-10-23,565.69,568.63,561.3,564.31,375700,0,0
2014-10-24,568.33,568.33,560.49,560.66,387000,0,0
2014-10-27,562.93,563.26,558.29,559.92,356400,0,0
2014-10-28,561.91,562.71,560.69,562.29,363000,0,0
2014-10-29,566.03,566.18,560.93,561.03,392300,0,0
2014-10-30,561.97,562.36,553.64,557.86,394600,0,0
2014-10-31,559.85,559.85,557.0,558.7,340900,0,0
2014-11-03,559.71,559.9,552.34,552.47,369100,0,0
2014-11-04,554.63,556.02,540.36,542.16,410400,0,0
2014-11-05,541.72,545.3,540.09,540.27,357500,0,0
2014-11-06,541.57,542.7,530.42,531.81,347400,0,0
2014-11-07,532.87,539.91,532.24,539.9,341500,0,0
2014-11-10,542.52,543.16,538.77,539.22,360100,0,0
2014-11-11,541.62,545.14,541.23,545.13,368600,0,0
2014-11-12,547.98,547.98,546.16,546.46,393800,0,0
2014-11-13,547.95,548.55,547.07,547.7,362100,0,0
2014-11-14,549.0,549.0,541.87,541.93,381100,0,0
2014-11-17,543.28,543.35,531.16,531.18,343500,0,0
2014-11-18,532.42,536.22,532.42,536.2,344700,0,0
2014-11-19,539.65,541.19,538.62,540.84,365200,0,0
2014-11-20,541.99,542.81,539.14,539.93,375300,0,0
2014-11-21,542.32,543.98,540.95,543.98,390500,0,0
2014-11-24,547.5,547.73,539.82,541.93,354700,0,0
2014-11-25,543.47,546.98,543.36,546.34,397500,0,0
2014-11-26,547.85,548.1,546.58,547.34,367300,0,0
2014-11-27,548.46,549.32,545.46,545.97,338400,0,0
2014-11-28,547.29,548.01,544.51,545.08,354900,0,0
2014-12-01,545.08,545.23,539.13,539.45,368400,0,0
2014-12-02,538.99,541.55,537.53,541.53,359800,0,0
2014-12-03,543.24,546.0,542.64,545.02,428000,0,0
2014-12-04,548.18,549.46,547.2,548.16,394100,0,0
2014-12-05,549.92,550.92,549.27,550.85,480200,0,0
2014-12-08,553.11,553.11,551.19,551.4,432800,0,0
2014-12-09,551.73,552.38,546.57,546.57,513200,0,0
2014-12-10,547.79,548.21,540.42,541.96,452700,0,0
2014-12-11,540.3,542.6,536.32,537.21,477000,0,0
2014-12-12,539.69,540.13,530.83,533.67,596600,0,0
2014-12-15,530.58,538.92,530.1,538.09,424200,0,0
2014-12-16,538.1,539.39,533.24,534.15,460200,0,0
2014-12-17,536.83,537.17,532.68,533.06,456100,0,0
2014-12-18,536.4,536.63,520.93,527.52,515800,0,0
2014-12-19,532.05,535.99,530.96,535.51,390500,0,0
2014-12-22,537.89,538.78,535.12,536.78,429700,0,0
2014-12-23,538.95,539.13,534.55,534.65,417400,0,0
2014-12-24,536.35,538.02,535.78,536.89,463600,0,0
2014-12-26,538.77,539.24,535.17,535.17,506900,0,0
2014-12-29,537.13,540.03,536.99,539.22,384900,0,0
2014-12-30,540.58,543.08,540.28,542.97,388700,0,0
2015-01-02,546.01,553.78,546.01,553.73,364100,0,0
2015-01-05,556.45,561.25,554.07,561.25,427500,0,0
2015-01-06,557.31,562.1,556.39,558.9,487600,0,0
2015-01-07,559.91,561.95,557.56,561.32,494500,0,0
2015-01-08,565.19,567.21,563.63,566.43,468800,0,0
2015-01-09,570.79,573.36,569.62,572.99,438600,0,0
2015-01-12,574.43,575.57,572.27,574.76,453300,0,0
2015-01-13,576.05,577.85,570.3,571.0,553200,0,0
2015-01-14,573.3,574.7,571.66,574.17,433200,0,0
2015-01-15,575.25,581.39,575.06,581.39,447900,0,0
2015-01-16,582.31,582.49,575.7,577.41,429700,0,0
2015-01-19,583.59,583.59,577.94,577.94,441100,0,0
2015-01-20,580.14,582.28,576.2,582.27,486200,0,0
2015-01-21,584.34,586.04,583.64,584.34,538200,0,0
2015-01-22,587.17,587.42,572.68,578.42,647400,0,0
2015-01-23,582.77,589.31,580.78,589.31,506700,0,0
2015-01-26,591.2,591.82,589.0,590.34,534700,0,0
2015-01-27,593.19,593.23,587.7,587.84,531000,0,0
2015-01-28,587.77,594.4,587.0,594.39,470200,0,0
2015-01-29,594.74,595.42,592.66,593.12,467500,0,0
2015-01-30,596.94,597.28,588.97,591.58,452100,0,0
2015-02-02,591.75,591.75,586.87,590.27,422500,0,0
2015-02-03,592.35,593.56,587.34,593.31,501500,0,0
2015-02-04,596.53,598.53,595.9,598.23,505400,0,0
2015-02-05,600.87,600.88,598.14,600.81,554200,0,0
2015-02-06,605.86,606.13,603.93,604.13,515700,0,0
2015-02-09,605.88,605.88,592.69,593.75,519800,0,0
2015-02-10,593.91,595.14,585.35,592.95,553800,0,0
2015-02-11,595.97,602.25,595.97,601.41,499700,0,0
2015-02-12,604.69,604.69,600.02,602.24,516800,0,0
2015-02-13,604.76,608.45,603.94,608.07,507000,0,0
2015-02-16,610.59,613.72,609.29,610.16,451900,0,0
2015-02-17,611.92,611.92,606.46,609.1,440200,0,0
2015-02-23,613.37,616.35,611.98,615.52,426300,0,0
2015-02-24,616.66,621.73,616.27,621.31,472900,0,0
2015-02-25,625.12,625.26,616.57,616.57,479900,0,0
2015-02-26,618.06,618.37,615.02,617.08,487100,0,0
2015-02-27,620.65,625.2,620.06,624.56,503300,0,0
2015-03-02,627.61,628.03,621.75,621.81,507100,0,0
2015-03-03,625.53,626.24,624.29,625.64,502400,0,0
2015-03-04,627.27,631.32,627.09,630.35,528500,0,0
2015-03-05,633.07,633.58,629.41,631.43,485600,0,0
2015-03-06,634.52,635.87,632.5,635.84,551600,0,0
2015-03-09,636.83,636.83,628.83,629.26,503300,0,0
2015-03-10,632.54,633.52,617.89,621.99,571100,0,0
2015-03-11,617.52,623.24,616.43,619.61,470100,0,0
2015-03-12,622.55,628.29,621.47,628.15,490400,0,0
2015-03-13,631.74,634.97,631.5,634.25,530700,0,0
2015-03-16,636.47,636.69,633.86,635.4,556600,0,0
2015-03-17,638.92,639.0,634.55,636.05,524000,0,0
2015-03-18,638.41,639.7,628.94,628.99,556600,0,0
2015-03-19,633.56,633.64,620.52,631.81,559000,0,0
2015-03-20,633.69,640.09,632.57,640.08,578700,0,0
2015-03-23,643.55,644.01,640.29,640.29,530100,0,0
2015-03-24,640.5,642.43,638.46,641.87,525800,0,0
2015-03-25,644.69,651.06,644.69,651.05,534700,0,0
2015-03-26,647.17,649.62,640.56,642.53,551800,0,0
2015-03-27,645.93,646.43,637.71,640.12,592400,0,0
2015-03-30,643.4,646.78,641.47,646.74,467300,0,0
2015-03-31,650.75,650.75,647.38,650.49,524600,0,0
2015-04-01,650.27,651.4,645.63,650.23,513300,0,0
2015-04-02,653.41,654.85,649.23,650.57,629900,0,0
2015-04-03,653.46,658.05,652.59,658.04,528700,0,0
2015-04-06,660.85,662.59,658.99,662.15,523500,0,0
2015-04-07,667.62,667.94,664.64,666.83,550000,0,0
2015-04-08,669.37,669.37,662.57,668.03,560700,0,0
2015-04-09,671.6,677.99,670.83,676.96,595100,0,0
2015-04-10,684.24,685.66,682.02,682.02,602400,0,0
2015-04-13,688.17,689.54,682.72,689.39,709300,0,0
2015-04-14,691.82,694.9,680.53,684.97,829000,0,0
2015-04-15,689.66,694.96,688.69,694.44,619800,0,0
2015-04-16,699.32,699.32,692.27,698.31,698700,0,0
2015-04-17,703.45,708.23,700.18,706.9,685600,0,0
2015-04-20,700.8,707.52,700.48,706.96,667400,0,0
2015-04-21,712.89,714.74,709.88,714.52,747100,0,0
2015-04-22,718.89,720.56,675.95,703.34,1086800,0,0
2015-04-23,707.82,708.06,685.99,692.48,705400,0,0
2015-04-24,695.12,697.16,681.04,690.74,610900,0,0
2015-04-27,693.79,699.55,692.84,699.39,516100,0,0
2015-04-28,701.36,701.57,694.3,696.79,600300,0,0
2015-04-29,699.51,699.66,689.09,695.69,558800,0,0
